"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_N",1492.169,56.79,167.467,305.81,362.2,797.4,162.288,425.937,3273.116,3087.254,50.615,669.435,397.096,2041.258,2394.444,1080.858,1314.45,701.068,264.505,519.274,794.102,1177.287,1385.274,1587.534,4.955,464.886,1585.976,1021.47,1507.458,11004.482,6382.081,6795.413,141.694,936.929,2397.712,606.161,2158.923,1659.913,4460.603,7859.941,9319.855,2083.22,747.14,12168.153,4709.468,1888.377,1391.417,852.544,1567.062,0,15306.393,12.963,793.817,851.55,-9.343,147.676,139.457,28582.221,-20328.327,133719.872
"TTL_O",151.225,4.678,9.495,14.82,5.142,27.676,4.635,14.644,254.117,246.084,6.182,50.592,22.195,131.258,188.232,71.021,58.26,58.196,36.922,48.465,30.764,78.645,79.634,111.293,0.348,29.993,117.022,112.754,129.609,814.608,372.811,670.044,5.091,17.891,100.173,26.094,116.48,51.536,226.954,334.702,458.075,171.222,39.486,262.88,772.571,95.982,75.044,49.367,104.843,0,69.492,63.368,243123.167,391.719,0.739,33.666,0.025,761.636,-403.117,250900.452
"TTL_P",103.902,5.072,13.874,7.166,11.79,40.508,8.265,13.511,230.748,219.939,3.718,37.158,84.259,150.037,281.65,68.219,80.879,103.327,47.518,46.892,89.678,135.441,125.284,88.798,0.654,60.833,126.285,101.163,117.792,504.708,400.992,432.204,7.79,74.486,160.506,28.34,136.032,111.957,575.25,1283.214,1496.281,102.083,125.861,800.917,1399.172,2319.367,266.574,84.851,248.522,0,97884.278,1374.24,51641.205,617.072,-33.745,652.68,478.145,3230.469,-972.423,167835.388
"TTL_Q",13.489,0.811,3.088,5.318,1.1,4.336,0.273,1.23,37.238,34.57,0.408,7.256,3.769,22.453,33.844,16.632,20.603,6.491,3.874,9.664,11.141,14.63,12.171,13.975,0.076,3.445,21.094,7.305,13.199,69.951,58.984,66.478,0.224,2.444,8.831,4.596,31.386,10.282,15.909,47.319,75.591,6.793,9.512,41.884,155.363,42.248,1373.783,7.259,40.899,0,35950.07,802.708,29698.659,27.795,0.979,165.406,131.438,0.612,-280.57,68890.317
"TTL_R",4.67,0.447,1.056,0.749,0.454,1.535,0.396,0.491,23.286,19.532,0.286,4.137,1.744,11.77,7.375,6.853,6.228,3.478,2.114,3.582,4.393,5.357,7.153,8.449,0.055,2.398,18.008,4.181,7.828,39.645,59.968,24.355,0.44,1.766,7.233,2.323,58.201,167.914,24.485,37.823,52.796,9.426,10.498,58.977,81.178,36.259,10.536,373.367,141.384,0,11920.463,398.089,1350.733,278.394,0.42,355.042,294.8,150.734,-2090.955,14014.3
"TTL_S",93.787,3.507,27.49,7.091,4.658,30.987,6.216,7.77,174.864,359.234,4.983,31.286,19.075,103.418,98.96,44.833,63.739,53.322,17.446,43.059,36.988,41.801,62.033,56.385,0.314,19.008,98.045,42.672,74.829,391.687,278.762,283.55,3.572,15.736,86.632,15.735,300.617,93.084,145.648,354.804,1051.297,69.817,55.157,440.579,215.101,120.17,229.377,86.65,1514.867,0,46345.118,6989.248,834.053,249.032,0.67,190.149,172.067,1.266,-297.94,61864.307
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4493.527,0,0,0,0,0,0,0,0,4493.527
"IMP_OTHER",57.875,1.184,5.434,19.981,21.085,23.856,6.534,8.253,72.462,161.586,2.147,42.612,3161.137,526.373,58.524,107.677,146.612,222.604,81.988,24.624,126.073,68.54,65.221,134.655,1.253,31.782,80.623,792.772,15.725,210.638,63.38,113.586,3.939,20.846,28.096,6.456,19.584,10.555,37.847,50.74,52.553,8.517,5.194,43.678,33.656,11.007,17.078,3.974,18.355,0,813.574,0.206,4.641,768.944,56.367,707.738,0,0,0,9180.336
"TXS_INT_FNL",1310.191,-18.003,258.211,272.142,142.436,499.385,102.032,157.104,2225.609,2286.863,443.313,905.022,2552.249,1995.069,999.879,868.107,2157.846,6554.58,3136.892,4657.217,1516.101,3789.469,5690.964,11221.08,30.697,1479.722,4010.227,1263.724,791.722,20814.308,3244.227,6394.615,63.544,157.693,879.488,265.702,1335.301,460.791,1148.031,926.778,2087.128,782.687,197.968,1649.423,1507.896,456.084,650.843,176.308,606.733,0,84026.886,136.468,4587.196,93599.189,2777.288,0,619.993,12109.008,0,302961.428
"TTL_INT_FNL",131212.637,9264.962,7568.991,8453.536,6067.929,16739.146,3458.559,7179.043,299701.873,170774.527,10583.413,35859.166,180586.18,147415.871,60812.458,68314.705,70290.828,202233.336,63681.422,49960.837,41621.666,59543.536,74356.768,135584.537,537.541,26164.099,73779.674,92159.796,23662.405,411235.268,80825.372,110997.193,3248.758,10322.145,25042.61,7860.763,56025.627,15965.828,43636.815,70089.839,137737.452,36597.62,5729.724,52530.106,44154.552,16685.46,20996.853,6037.302,21421.908,0,2041862.458,10152.619,352544.951,1024939.258,23588.006,10297.119,8703.921,735782.646,-852736.013,6609845.6
"VALU",480272.12,44427.551,40070.054,12782.011,17707.614,14096.549,3255.967,12656.497,43020.684,56327.495,11379.913,9183.142,45717.361,24428.949,20757.028,13575.21,25087.348,43637.036,13364.372,16089.256,8733.836,13029.297,26782.654,32415.266,209.932,6444.327,23373.816,56062.704,15100.518,265474.746,317445.359,133768.192,2986.862,2299.854,22391.791,6819.438,31305.859,13445.48,34214.506,163611.361,163217.111,205881.454,10227.901,81189.801,206746.042,151149.996,47893.494,7977.003,40442.42,4493.527,0,0,0,0,0,0,0,0,0,3042970.705
"LABR",72620.233,3608.124,5513.322,3679.012,3478.166,4380.392,1040.944,5843.928,17204.875,23590.008,2710.303,4051.689,5543.818,9104.918,8796.343,6647.349,9873.074,13439.48,5083.368,6346.581,3168.902,5212.941,10080.737,12718.913,111.735,2174.822,8593.501,18391.115,5845.404,161156.734,75654.136,53153.234,718.118,1243.512,8083.691,4880.785,13879.584,7973.836,18428.204,36010.14,60558.81,3683.122,4947.751,8252.787,155333.248,125194.894,34078.47,3583.433,13899.182,4493.106,0,0,0,0,0,0,0,0,0,1074060.772
"OTXS",84,638.115,460.156,1.198,35.177,2.301,29.769,45.072,726.13,1257.807,192.086,118.145,199.229,121.458,25.713,145.754,464.802,572.276,171.302,302.025,95.431,315.39,645.386,569.106,3.805,94.165,568.591,5.255,120.199,24.885,7917.167,1893.808,35.022,27.574,205.141,78.677,473.693,1.26,3.207,7333.003,959.518,567.313,60.882,3920.117,19.38,236.547,430.752,90.209,938.788,0.421,0,0,0,0,0,0,0,0,0,33227.209
"CFC",30411.625,2071.577,3265.953,2475.72,3982.672,3564.367,895.292,1837.779,7744.083,12209.65,2429.528,1935.234,6684.19,5058.737,3112.42,2876.726,4584.581,9561.027,2498.534,3207.262,1569.43,2492.362,4465.8,6607.937,29.956,1233.448,4608.815,16878.454,2874.946,23643.347,26056.896,29501.174,784.227,1028.768,4940.778,412.085,5354.398,3525.449,9532.903,26254.913,4957.442,45435.81,1087.266,10814.828,30736.448,7830.479,4190.595,2711.808,4930.489,0,0,0,0,0,0,0,0,0,0,394898.208
"NOPS",377156.26,38109.735,30830.623,6626.082,10211.598,6149.49,1289.963,4929.718,17345.596,19270.031,6047.996,3078.075,33290.124,10143.836,8822.552,3905.382,10164.891,20064.254,5611.167,6233.388,3900.073,5008.604,11590.732,12519.31,64.436,2941.891,9602.91,20787.879,6259.97,80649.78,207817.16,49219.977,1449.495,0,9162.18,1447.891,11598.185,1944.935,6250.191,94013.305,96741.341,156195.21,4132.002,58202.069,20656.966,17888.075,9193.678,1591.553,20673.96,0,0,0,0,0,0,0,0,0,0,1540784.516
"OUTPUT",611484.757,53692.513,47639.045,21235.548,23775.543,30835.695,6714.526,19835.541,342722.558,227102.022,21963.326,45042.308,226303.54,171844.82,81569.487,81889.915,95378.176,245870.372,77045.795,66050.094,50355.502,72572.833,101139.422,167999.803,747.472,32608.426,97153.491,148222.5,38762.923,676710.014,398270.731,244765.385,6235.621,12621.999,47434.401,14680.201,87331.486,29411.308,77851.321,233701.2,300954.563,242479.075,15957.625,133719.906,250900.593,167835.455,68890.347,14014.305,61864.328,4493.527,0,0,0,0,0,0,0,0,0,6297681.341
