"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C23",23.992,1.707,0.033,0,0.028,0.415,18.761,0.067,176.038,4.701,41.046,5.909,0.561,211.554,241.105,78.606,949.724,49.677,16.491,96.27,219.807,130.048,83.189,8.242,0.204,12.651,89.082,146.252,21.123,5792.711,315.727,48.186,76.835,9.097,36.853,4.052,34.914,2.347,3.789,8.275,19.549,787.746,147.834,37.838,44.362,11.665,31.195,22.747,31.898,0,398.089,0.021,0.471,68.744,0,3.609,1.223,1209.153,-3447.921,8328.295
"TTL_C24A",1.805,0.315,0.005,0,0.043,0.154,1.582,0.04,6.429,0.438,6.574,2.293,0.26,18.425,5.188,25.014,26.064,528.202,27.778,1202.343,113.211,195.198,696.109,18.387,0.7,89.759,88.041,76.356,41.885,721.943,81.647,11.201,15.298,1.017,13.837,0.332,0.378,0.139,0.198,0.482,1.209,25.356,39.737,4.965,4.675,0.662,0.995,3.476,2.559,0,3.645,0.001,6.743,7.198,0,0.696,0,2157.29,-2133.431,4144.843
"TTL_C24B",1.174,0.301,0.002,0,0.01,0.069,0.939,0.007,28.55,0.856,6.867,6.191,0.2,185.028,28.395,25.449,15.153,113.29,757.753,774.093,417.419,704.817,391.596,13.758,0.259,61.117,180.475,54.387,55.32,243.366,107.59,9.064,11.318,0.839,6.067,0.274,1.914,0.547,0.375,1.092,3.13,13.558,30.648,2.965,5.51,0.564,3.481,4.698,4.695,0,91.466,0.001,0.016,41.824,0,1.002,0.009,2780.26,-4043.394,3146.353
"TTL_C25",69.319,12.784,0.223,0,0.259,1.557,38.147,0.823,625.126,21.377,216.454,45.27,3.809,767.007,272.025,233.556,157.193,241.109,97.673,4368.884,981.774,1110.296,3629.495,100.128,4.423,398.081,898.987,669.336,100.362,6184.483,1506.181,217.465,200.888,40.56,169.073,10.716,56.344,10.044,27.462,48.86,33.396,738.995,629.325,275.596,523.455,20.044,49.404,76.229,94.096,0,1028.804,0.033,0.485,253.528,0,6.46,0.247,6594.258,-8318.293,25543.616
"TTL_C26",17.735,2.818,0.121,0,0.051,0.246,7.216,0.12,111.928,8.428,18.506,28.964,1.74,216.698,318.51,40.48,26.773,12.203,12.001,182.284,21758.893,1986.324,1231.721,33.52,1.666,125.145,458.801,998.085,36.696,819.673,2143.575,177.23,263.889,186.779,231.759,68.955,55.472,130.361,856.77,1600.435,319.18,75.064,1531.479,393.356,442.306,65.204,321.263,169.061,182.321,0,3842.592,0.299,334.446,16326.865,0,33.226,111.709,34645.989,-14065.44,78901.491
"TTL_C27",17.53,1.659,0.13,0,0.028,0.419,15.902,0.192,68.008,3.749,12.343,19.255,0.66,116.447,117.538,37.273,26.024,16.812,17.221,182.962,1759.129,3964.875,1055.248,51.881,0.707,129.029,386.644,2727.212,40.49,2112.134,1041.674,241.794,226.566,75.235,98.426,13.659,43.692,24.955,166.961,170.345,45.012,106.462,555.238,196.637,222.148,15.735,71.313,122.556,62.322,0,1784.629,0.052,1.49,3737.297,0,16.125,33.129,9601.021,-9676.443,21879.534
"TTL_C28",38.135,14.104,0.299,0,0.254,1.639,47.875,0.756,179.74,9.712,41.609,39.769,4.285,235.922,192.021,68.756,111.372,45.789,21.64,297.644,400.284,477.812,3374.301,37.624,1.663,123.387,500.537,1138.214,69.487,1142.914,839.419,224.048,117.822,88.163,124.048,18.457,20.309,14.324,29.527,80.81,100.51,101.227,429.419,263.139,173.239,13.566,72.255,70.67,33.1,0,505.338,0.249,2.092,12025.189,0,6.778,1.919,21262.841,-10796.176,34439.828
"TTL_C29",8.319,8.625,0.062,0,0.019,0.249,7.121,0.071,27.793,3.29,6.853,4.525,0.474,48.141,25.132,18.777,20.019,6.377,6.568,52.683,95.309,112.503,223.347,412.303,0.138,65.246,84.897,154.612,24.614,176.169,1648.404,1206.627,232.44,135.689,139.897,17.413,5.33,6.239,9.582,38.998,39.068,21.947,208.154,157.291,70.029,6.597,21.07,32.669,19.861,0,7134.284,0.093,1.064,5348.751,0,28.22,1.424,1054.576,-17208.946,1971.005
"TTL_C301",0.044,0.008,0.01,0,0,0.001,0.033,0,0.142,0.009,0.026,0.022,0.002,0.176,0.151,0.043,0.039,0.034,0.016,0.306,0.404,0.193,0.868,0.051,0.721,6.143,2.135,0.761,0.044,0.506,1.12,2.157,128.559,12.161,2.161,0.034,0.028,0.013,0.031,0.076,0.095,0.062,0.455,0.422,6.845,0.018,0.059,0.16,0.111,0,94.649,0,0.003,742.632,-17.349,0.075,0.001,21.879,-835.881,173.469
"TTL_C302T309",0.3,0.628,0.11,0,0.001,0.013,0.195,0.005,2.629,0.065,0.336,0.152,0.01,1.811,1.482,0.614,0.431,0.398,0.63,7.146,8.629,7.945,15.608,6.529,0.779,1064.679,74.79,5.576,0.594,8.749,82.573,308.472,202.961,693.641,25.04,1.156,0.298,0.183,0.355,2.959,2.359,0.641,11.069,26.604,132.155,0.441,3.026,2.196,3.19,0,796.524,0.03,0.053,3858.458,-553.143,0.514,0,4295.823,-5577.624,5530.788
