"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C16",5.316,1.577,3.611,0.079,10.009,2.64,3.334,0.103,2.965,4.455,96.122,16.683,0.728,2.726,0.337,2.222,14.031,0.542,1.053,5.221,4.063,3.811,3.364,10.851,3.337,0.707,128.122,3.431,0.296,346.577,12.751,4.414,0.324,0.344,5.264,0.085,1.114,2.058,2.045,0.468,1.617,15.855,9.968,2.382,1.185,0.672,1.181,0.722,3.542,0,76.772,0.007,1.644,71.274,3.471,0.041,0.909,129.342,-23.542,1004.223
"TTL_C17_18",2.561,0.125,0.445,0.017,15.614,2.204,1.929,0.102,3.795,12.522,2.887,302.135,4.125,5.158,4.238,5.051,17.77,0.799,1.339,5.493,14.5,7.055,6.001,7.179,0.425,0.829,18.347,2.638,0.827,15.976,46.846,9.186,1.909,1.674,6.034,3.133,0.758,98.493,35.285,16.109,73.551,7.937,64.485,15.071,18.096,9.224,8.117,3.484,8.112,0,259.603,0.01,18.847,13.846,0.795,0.138,2.124,31.97,-216.662,1000.262
"TTL_C19",18.177,1.961,5.809,0.6,215.562,46.99,51.936,2.933,1.781,7.89,3.317,9.194,677.619,38.199,1.736,5.283,31.568,17.186,6.031,7.083,5.888,8.315,5.606,13.55,0.85,0.99,17.797,59.997,5.028,91.39,90.622,571.442,120.203,307.616,46.043,7.228,0.932,5.852,25.13,5.926,34.653,10.796,25.438,18.72,21.701,3.272,6.437,2.678,6.635,0,1245.562,0.06,16.435,41.004,3.233,0.244,4.772,105.282,-1571.661,2516.522
"TTL_C20",65.967,0.501,1.278,0.421,132.278,37.376,41.031,1.482,4.568,53.327,12.046,68.108,225.433,251.539,26.733,162.291,70.818,8.915,11.134,24.593,61.424,32.917,18.559,48.232,6.021,2.993,61.852,5.623,7.09,99.158,26.303,12.754,2.823,4.756,7.61,0.342,1.297,12.476,3.333,3.457,5.683,18.143,27.195,9.872,5.037,2.868,21.099,1.916,8.361,0,642.224,0.115,22.17,20.206,1.38,0.101,1.956,26.477,-1025.574,1408.087
"TTL_C21",4.974,0.038,0.452,0.016,6.815,1.715,0.8,0.025,0.81,1.393,0.151,0.632,2.216,3.312,35.256,1.263,0.683,0.158,0.151,0.278,0.744,0.315,0.606,0.521,0.057,0.048,1.813,0.274,0.264,1.662,2.182,1.184,0.312,0.435,0.307,0.056,0.218,0.312,0.239,0.09,0.471,0.405,9.236,0.34,4.57,0.621,98.238,0.467,0.989,0,225.214,0.082,629.694,10.961,0.588,0.063,1.54,3.31,-440.55,619.014
"TTL_C22",7.218,0.275,0.781,0.179,63.755,7.787,8.768,0.374,4.888,26.616,3.436,25.184,12.331,13.399,6.11,70.155,16.287,1.572,3.007,17.108,56.742,39.178,30.986,109.341,2.451,6.215,43.981,1.765,2.641,161.808,77.628,53.042,2.321,2.184,7.163,0.783,0.498,4.285,7.341,1.231,6.943,11.673,15.272,6.521,2.662,1.199,4.165,0.999,3.256,0,236.45,0.004,9.157,63.561,3.13,0.012,0.122,18.759,-372.277,912.422
"TTL_C23",4.466,0.144,0.574,0.053,41.262,10.241,13.179,0.269,2.628,3.363,2.183,1.127,5.435,3.839,1.855,5.134,224.722,8.328,3.463,8.36,22.529,10.95,6.013,21.325,1.788,0.895,11.367,2.521,1.289,800.498,11.685,4.256,1.712,0.508,2.13,0.136,0.534,0.359,1.41,0.186,2.221,38.322,9.922,1.47,1.638,1.144,1.528,0.508,1.525,0,163.653,0.006,1.803,68.95,3.041,0.009,0.097,10.745,-263.803,1285.491
"TTL_C24A",0.767,0.059,0.047,0.196,199.735,11.543,3.236,0.496,0.158,1.129,1.058,1.279,6.685,0.953,0.153,4.689,18.881,259.303,16.568,320.096,40.181,52.621,167.273,155.226,19.369,21.411,40.879,4.09,4.21,304.551,8.693,3.465,1.117,0.323,2.73,0.039,0.025,0.09,0.353,0.063,0.495,5.03,11.917,0.776,0.578,0.201,0.169,0.22,1.026,0,2.549,0.001,9.344,4.926,0.009,0.002,0.015,130.26,-1041.945,799.314
"TTL_C24B",0.282,0.024,0.026,0.011,19.723,2.441,0.909,0.04,0.215,0.761,0.467,1.499,2.255,3.77,0.349,2.078,4.688,23.668,191.309,85.403,61.376,78.631,39.144,48.231,2.995,6.033,32.685,1.233,2.125,43.121,4.49,1.063,0.333,0.08,0.483,0.008,0.033,0.183,0.319,0.065,0.46,1.535,1.604,0.186,0.246,0.03,0.2,0.094,0.672,0,13.428,0.003,0.886,20.044,0.677,0.002,0.026,153.338,-87.637,768.343
"TTL_C25",3.435,0.181,0.523,0.174,76.171,7.382,4.95,0.651,1.635,4.488,2.375,1.961,5.979,2.513,0.529,3.057,7.508,8.516,4.407,73.478,22.537,19.678,55.514,53.42,7.753,6.06,26.941,2.315,0.768,166.31,11.682,4.104,0.918,0.519,2.16,0.089,0.314,0.71,4.133,0.563,1.137,7.904,9.877,2.724,4.185,0.446,0.772,0.375,1.572,0,116.617,0.01,16.368,640.228,29.943,0.015,0.129,16.91,-385.524,1060.089
"TTL_C26",2.966,0.061,0.64,0.007,4.622,0.488,0.471,0.036,1.018,1.671,0.128,0.546,1.897,0.758,0.174,0.557,0.568,0.205,0.173,0.978,104.155,8.526,4.554,4.825,0.679,0.498,3.926,1.021,0.163,6.876,3.795,1.63,0.425,0.991,0.684,0.12,0.3,1.47,26.762,3.562,1.923,0.628,5.219,0.847,0.931,0.344,1.429,0.247,1.356,0,221.569,0.065,30.684,1067.145,49.852,0.082,2.892,52.89,-605.055,1025.972
