"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C16",27.647,6.761,0.704,0,0.704,0,1.03,0.229,46.649,2.776,376.713,21.141,1.124,12.911,3.516,8.068,21.067,1.835,1.063,23.338,3.158,5.328,28.598,1.929,5.97,0.518,383.543,16.568,13.597,1293.111,65.555,6.172,12.265,0.413,10,0.511,14.65,3.697,1.249,3.094,3.146,69.175,25.565,19.747,7.555,8.253,14.12,5.14,12.517,0,318.595,0.002,4.418,57.527,24.105,5.361,1.682,645.573,-1327.367,2322.32
"TTL_C17_18",24.237,0.408,1.054,0,1.274,0,0.747,0.333,241.029,7.671,9.222,329.047,4.725,23.693,26.371,15.902,22.518,1.658,1.001,21.418,9.894,8.952,43.962,1.286,1.016,0.654,48.138,15.852,12.18,69.329,242.312,12.391,50.948,1.329,11.533,11.797,29.983,206.736,18.232,51.966,100.678,33.044,171.784,119.184,107.631,112.383,63.391,27.676,32.606,0,368.502,0.005,20.683,42.62,7.215,18.162,5.082,1050.297,-1379.315,2482.43
"TTL_C19",326.411,13.923,44.886,0,19.164,0,24.147,8.526,208.992,9.265,20.799,18.868,1188.585,398.923,21.293,26.162,75.5,46.535,7.222,46.078,7.02,17.109,67.284,3.66,2.52,1.077,70.867,651.142,114.137,557.079,643.948,1041.424,6765.733,362.702,135.16,42.242,59.217,15.126,16.552,27.952,66.31,56.042,116.253,194.854,183.661,58.459,80.378,27.12,37.548,0,1435.952,0.007,1.999,16.493,9.281,32.461,1.16,1215.264,-8350.604,8289.864
"TTL_C20",774.7,2.059,5.298,0,8.115,0,11.742,2.88,264.539,80.482,44.747,83.294,176.492,1171.213,425.623,491.81,101.365,14.812,7.853,94.598,38.14,40.108,139.027,7.998,10.488,2.025,180.248,36.496,73.927,380.449,135.628,25.923,140.473,6.286,18.505,2.741,42.204,24.025,6.115,32.179,19.164,75.938,173.759,96.518,64.045,42.044,275.81,17.527,48.724,0,1303.868,0.012,40.197,247.655,15.862,13.349,4.885,5592.182,-4846.728,8289.416
"TTL_C21",847.164,0.781,10.782,0,9.696,0,4.16,1.345,491.003,12.714,5.428,7.127,14.814,197.912,5833.866,25.274,8.953,3.861,1.56,14.16,10.64,5.727,92.608,1.571,1.529,0.659,108.981,35.417,82.656,102.996,273.831,30.718,163.588,5.141,20.127,7.817,22.05,19.15,19.17,105.699,60.071,59.077,903.332,93.446,605.565,172.266,4341.099,73.796,89.524,0,1569.678,0.009,699.5,787.74,38.164,8.266,25.093,16157.728,-5410.456,28874.572
"TTL_C22",81.58,1.467,3.364,0,4.846,0,3.379,1.001,434.844,21.792,24.164,39.709,12.104,78.025,52.222,288.882,33.841,4.424,2.982,101.215,45.487,61.505,295.214,23.284,6.486,5.155,170.753,12.701,41.15,833.703,344.544,75.716,77.71,1.813,16.99,3.788,23.418,9.516,5.056,9.217,12.882,60.064,55.551,66.827,21.503,18.262,28.05,9.264,13.869,0,576.148,0.006,68.938,99.094,34.035,1.624,0.74,1869.683,-2638.869,3550.716
"TTL_C23",33.914,0.636,0.882,0,2.775,0,5.372,0.716,81.906,3.571,8.018,2.12,26.199,28.556,13.234,17.852,333.057,13.943,2.561,31.977,14.904,14.18,45.277,3.49,3.116,0.621,34.557,24.893,12.896,2835.427,57.751,18.544,172.031,7.48,7.005,1.344,16.359,1.746,1.999,3.913,5.255,134.119,29.41,17.93,12.398,13.579,9.507,4.27,6.552,0,526.743,0.002,1.478,50.008,19.656,1.135,0.556,1016.425,-1200.654,4533.191
"TTL_C24A",3.865,0.157,0.218,0,4.777,0,0.49,0.418,4.744,0.441,1.83,0.756,4.531,2.473,0.455,6.467,12.417,190.179,5.128,543.842,10.703,28.101,503.098,11.075,14.865,5.958,46.761,9.459,29.825,499.851,18.677,5.032,25.275,0.832,2.53,0.196,0.451,0.115,0.135,0.198,0.494,7.83,11.866,2.883,1.937,1.149,0.683,0.702,1.102,0,8.228,0,5.525,4.307,1.586,0.219,0,1339.597,-1581.178,1803.252
"TTL_C24B",1.533,0.072,0.018,0,0.747,0,0.172,0.049,12.321,0.582,1.269,1.299,1.093,11.852,1.588,4.591,4.815,27.382,99.929,235.885,26.652,68.544,190.315,5.58,3.712,2.734,64.462,3.854,26.254,113.463,14.762,0.945,5.379,0.029,0.652,0.047,0.86,0.242,0.093,0.148,0.441,3.624,3.78,0.832,0.965,0.334,0.72,0.467,1.077,0,29.913,0,0.183,13.467,5.076,0.315,0.033,533.992,-943.418,585.722
"TTL_C25",75.552,2.81,2.264,0,17.33,0,6.407,4.886,253.294,16.637,34.409,10.954,19.318,46.773,15.874,42.367,45.863,50.294,11.354,1092.467,57.219,96.075,1509.479,35.409,52.111,14.833,281.709,51.099,62.755,2381.641,208.589,25.289,117.474,3.382,17.81,2.099,26.689,6.166,9.785,17.029,10.872,112.412,103.921,82.007,91.532,21.713,20.717,11.24,18.87,0,711.712,0.006,5.525,366.224,137.139,2.021,2.336,3862.854,-3348.73,8937.867
"TTL_C26",21.969,0.555,0.848,0,3.463,0,1.417,0.883,30.061,3.483,2.763,7.202,10.486,30.802,11.576,13.177,7.758,2.899,1.421,38.48,832.523,112.039,362.673,8.602,14.096,3.618,105.007,51.72,15.059,246.449,213.627,15.647,101.403,5.007,18.499,7.34,15.629,34.349,141.812,242.514,70.629,32.963,216.716,91.826,75.195,50.551,59.582,21.024,35.312,0,1810.316,0.006,51.929,2376.152,820.59,10.876,2.554,4683.616,-7125.257,6021.438
