"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_G",588.261,48.86,18.872,2.245,3.853,0.623,6.725,1.099,928.889,206.111,272.122,137.749,124.404,446.885,20.534,231.841,107.292,5.211,0.19,223.456,151.364,70.74,98.567,114.936,13.411,31.185,636.415,55.737,37.694,733.63,617.022,863.399,4.309,23.443,65.89,9.824,161.457,29.503,22.196,57.06,36.99,92.269,119.967,203.174,99.605,55.369,225.482,41.002,38.835,0,6529.393,0.18,204.55,1772.63,315.521,42.279,37.894,5090.782,-4863.449,17215.477
"TTL_H49",146.511,39.159,4.733,2.552,3.913,0.434,8.646,0.97,260.494,29.864,104.852,42.114,144.578,154.72,3.581,53.109,60.484,2.194,0.093,68.833,33.993,18.657,21.744,18.557,2.137,7.194,158.131,54.072,23.334,212.456,603.706,1130.862,2.385,10.1,167.869,33.984,27.161,13.95,7.578,16.096,21.286,29.824,56.672,87.265,53.49,31.614,49.643,14.05,15.563,0,914.765,0.009,78.778,392.383,27.225,55.87,75.914,8810.906,-2131.063,12279.996
"TTL_H50",7.241,13.083,3.326,0.153,0.788,0.034,1.185,0.067,20.263,3.442,8.256,3.794,24.125,16.363,0.233,4.295,4.231,0.263,0.014,6.788,2.886,2.097,2.055,1.532,0.246,0.682,11.4,7.156,0.997,13.522,134.68,105.898,33.436,0.74,91.55,1.399,1.572,0.647,0.543,1.411,1.103,1.421,6.638,15.448,5.035,1.082,2.042,1.287,0.759,0,40.926,0.001,1.262,7.321,4.15,12.531,11.613,175.119,-551.678,268.454
"TTL_H51",7.548,1.804,0.317,0.068,0.436,0.016,0.28,0.044,12.787,2.33,5.657,2.484,15.136,9.141,0.314,3.135,2.589,0.12,0.007,4.278,2.762,1.757,1.822,1.065,0.174,0.587,11.117,5.006,1.165,14.367,46.432,22.815,0.24,19.874,28.029,5.588,2.237,1.633,1.378,5.63,11.015,4.444,15.909,42.126,12.765,3.393,4.896,2.574,1.664,0,82.6,0.001,1.319,4.352,2.948,37.144,53.534,250.534,-383.525,389.86
"TTL_H52",47.788,11.036,4.306,0.914,1.116,0.151,1.949,0.413,97.831,11.2,36.421,15.753,33.6,49.528,1.354,16.956,16,0.567,0.024,20.598,11.133,6.23,6.693,6.143,0.739,2.353,54.809,12.541,8.876,65.648,541.046,902.798,14.55,76.082,389.804,12.99,9.59,4.243,5.375,10.721,7.43,10.506,27.183,41.041,22.957,5.053,9.581,6.047,4.679,0,467.557,0.003,3.893,67.245,12.621,3.223,5.156,2378.391,-2270.668,3311.766
"TTL_H53",7.879,0.769,0.296,0.064,0.089,0.01,0.126,0.042,5.351,1.561,1.856,1.85,0.195,3.129,0.211,1.545,0.737,0.018,0.001,1.335,1.046,0.434,0.705,0.352,0.054,0.15,4.877,1.31,1.488,5.23,123.981,26.838,0.097,0.707,12.275,84.988,3.938,7.283,7.792,8.718,39.29,12.566,25.14,21.008,29.112,6.711,8.842,4.67,5.132,0,49.805,4.515,0.996,2.112,0.959,1.279,0.594,126.095,-267.216,390.938
"TTL_I",1.894,0.681,0.098,0.027,0.071,0.019,0.115,0.023,3.794,0.81,0.917,0.557,0.163,2.913,0.13,1.332,0.485,0.017,0.001,1.089,0.781,0.391,0.38,0.156,0.035,0.104,2.655,0.424,0.958,4.886,25.608,23.001,0.161,1.642,4.514,0.561,2.846,1.629,1.062,5.166,5.975,3.218,12.67,20.225,10.667,5.44,8.066,3.903,2.437,0,1735.335,0.837,15.951,1.053,0.13,311.149,243.7,0.335,-317.956,2155.229
"TTL_J58T60",2.473,0.356,0.104,0.022,0.064,0.008,0.074,0.021,7.676,1.129,1.304,1.743,0.683,4.063,0.236,1.3,0.629,0.023,0.001,1.113,1.481,0.615,0.494,0.317,0.063,0.235,4.366,0.668,0.8,4.217,32.696,11.92,0.088,0.589,2.568,0.735,2.946,55.737,9.52,25.723,8.723,5.706,91.741,13.305,9.732,11.564,4.774,8.602,2.868,0,350.847,0.003,50.152,66.813,1.258,4.24,3.192,180.543,-213.148,779.717
"TTL_J61",7.803,1.06,0.383,0.072,0.151,0.011,0.17,0.034,13.414,2.777,3.899,2.275,0.846,6.274,0.402,3.161,1.556,0.049,0.003,2.808,3.256,1.089,1.371,0.727,0.157,0.372,10.347,1.182,1.337,12.148,46.416,24.621,0.154,0.82,5.377,1.639,4.737,8.02,40.344,38.041,17.12,10.511,24.739,21.331,17.733,4.858,8.47,4.536,3.385,0,564.251,0.001,5.414,49.391,1.688,15.872,14.571,237.787,-177.081,1073.881
"TTL_J62_63",17.721,3.734,1.164,0.45,1.064,0.081,1.261,0.237,73.166,11.493,11.637,13.569,2.764,43.073,3.35,15.001,8.748,0.245,0.016,15.01,24.78,7.459,6.447,3.268,0.672,2.085,49.332,13.052,15.094,62.707,440.184,164.426,1.436,9.02,57.433,15.436,20.9,61.702,91.204,1071.823,222.436,76.527,278.202,222.521,159.364,53.228,55.583,37.65,20.596,0,318.459,0.001,12.809,1433.259,4.963,1.263,3.429,1187.729,-2464.676,3965.592
"TTL_K",85.266,8.775,3.316,0.489,1.884,0.174,1.3,0.586,79.713,11.677,13.203,13.913,6.999,44.85,1.874,18.567,10.191,0.323,0.026,14.829,13.627,6.05,5.479,3.17,0.571,1.598,43.154,12.771,12.007,61.122,329.407,222.175,1.396,8.884,37.158,5.069,17.069,10.282,15.481,45.421,511.312,485.756,97.584,100.157,65.481,17.368,20.93,17.992,13.623,0,1070.399,3.2,173.506,23.03,1.468,15.254,16.968,546.659,-590.004,3760.53
