"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_H53",5.655,1.395,0.246,1.046,0,1.041,1.436,0.311,9.827,1.523,3.925,19.87,5.069,6.294,1.104,1.667,2.521,3.58,2.79,5.764,4.922,3.844,15.457,1.246,1.362,0.295,5.976,15.197,5.313,23.833,223.752,20.983,4.302,5.36,47.056,211.05,22.699,47.782,20.916,23.254,129.853,28.855,65.793,38.778,130.128,28.591,85.141,19.364,45.537,0,118.854,0.005,1.172,4.658,1.97,4.438,2.69,205.769,-125.425,1565.835
"TTL_I",4.526,4.018,0.284,1.467,0,7.317,4.398,0.619,23.188,3.02,6.937,19.821,15.993,20.263,2.626,4.974,5.358,11.29,8.56,17.222,12.453,13.28,31.174,1.834,3.385,0.752,14.462,17.959,13.437,86.214,155.729,51.403,13.203,27.65,54.679,5.223,59.778,26.552,10.952,54.667,78.757,35.502,129.46,106.705,182.663,88.113,281.791,69.033,81.207,0,7335.858,36.05,98.734,5.903,0.12,1079.593,573.659,0.027,-1097.054,9902.79
"TTL_J58T60",11.534,3.81,0.425,1.583,0,5.526,4.111,1.025,101.643,7.313,18.226,103.668,27.591,59.148,10.141,10.55,11.833,24.99,20.353,28.87,50.106,37.098,62.372,7.763,9.237,2.609,26.919,37.708,16.667,107.828,423.087,41.19,10.747,14.685,46.783,10.941,103.828,1166.544,102.775,289.801,185.338,119.223,539.167,150.063,263.053,373.302,288.532,187.125,187.29,0,1616.548,0.402,442.863,933.068,6.971,14.713,9.165,2812.731,-2033.899,9116.686
"TTL_J61",7.449,4.086,0.772,3.016,0,2.395,4.156,0.674,25.638,4.061,9.964,35.319,17.455,15.707,3.853,4.807,6.866,10.02,10.334,19.798,26.917,15.852,51.482,4.794,4.083,0.974,22.452,27.636,12.271,103.056,273.269,48.097,9.16,8.929,54.432,13.403,75.935,59.108,498.59,160.786,190.3,116.914,157.944,129.601,282.221,63.943,215.982,59.182,79.859,0,2218.65,0.025,1.784,36.076,1.68,55.079,42.937,310.537,-808.077,4812.233
"TTL_J62_63",17.376,7.716,1.176,7.84,0,10.874,15.139,2.29,157.646,14.191,30.743,209.538,84.645,108.419,22.01,21.273,34.115,59.183,45.775,83.474,146.099,87.816,179.03,14.085,22.379,5.405,74.609,188.229,66.597,366.992,937.97,124.061,39.984,49.811,216.506,45.335,155.117,561.852,274.667,3446.427,911.464,299.051,909.59,517.947,879.484,357.284,606.585,194.456,220.118,0,402.322,0.253,40.121,3741.128,5.171,4.389,3.331,9424.451,-10589.105,15864.436
"TTL_K",106.724,23.246,4.707,11.328,0,26.863,20.381,6.565,232.665,19.589,45.271,264.628,199.92,134.43,15.883,31.969,51.415,93.473,91.515,105.31,96.485,89.654,204,16.69,24.244,5.308,82.565,225.87,70.233,480.443,930.93,237.574,55.037,65.733,189.528,19.65,164.698,74.742,64.012,172.242,2866.542,2118.521,413.006,305.53,450.212,117.853,294.611,130.805,168.278,0,7082.651,0.062,4.043,66.048,4.103,52.938,42.419,928.572,-2793.18,17008.536
"TTL_L",11.019,7.797,0.724,4.356,0,6.1,10.15,1.562,104.105,15.2,21.742,87.292,45.708,38.743,7.045,13.479,19.533,30.827,30.432,70.373,52.116,38.546,89.677,9.233,20.976,2.313,70.985,55.387,29.605,344.491,1647.83,117.202,22.353,19.688,266.883,25.542,564.875,109.65,90.546,252.698,350.238,931.808,426.813,301.308,365.467,217.22,627.601,210.459,188.58,0,31062.263,4.351,540.286,1376.201,0.35,229.783,134.105,62.823,-278.877,41107.562
"TTL_M",149.311,20.823,4.22,28.29,0,54.018,58.548,25.156,638.973,47.01,79.978,466.095,316.853,342.985,66.759,85.44,118.45,201.116,132.373,276.877,469.872,213.65,529.074,77.446,88.021,18.356,256.67,489.454,159.887,2383.265,2445.382,261.938,78.089,87.147,481.828,33.284,515.327,545.666,279.952,901.596,1270.389,1273.594,3590.066,1035.021,1497.63,473.872,1175.047,443.681,484.863,0,938.251,14.688,845.918,3489.907,20.007,24.58,15.412,6297.643,-11963.26,24356.487
"TTL_N",66.967,24.776,3.061,19.352,0,43.835,50.366,12.458,294.404,22.032,58.696,317.678,150.215,158.884,31.137,50.174,72.321,89.353,74.521,163.078,162.501,126.148,350.014,37.811,52.055,11.267,147.149,270.721,151.584,895.649,1317.86,320.977,122.113,131.504,541.87,59.823,334.095,254.399,181.736,527.974,592.391,759.091,879.05,1403.309,969.204,455.989,1003.714,349.475,258.473,0,597.954,1.151,413.705,184.589,2.41,43.814,16.022,2574.359,-2136.858,16068.398
"TTL_O",20.139,6.423,0.631,3.884,0,5.848,6.134,2.23,56.407,5.292,15.664,57.425,31.535,32.331,5.653,7.992,10.826,20.436,24.719,36.985,19.324,21.723,52.075,6.367,8.42,1.671,21.824,65.121,29.57,294.719,289.255,105.704,21.621,20.532,101.669,7.422,67.847,26.879,26.701,63.507,89.057,199.17,187.893,77.187,392.93,62.085,165.906,58.745,51.006,0,850.018,67.426,19314.535,152.55,0.65,8.582,7.687,227.082,-132.661,23382.353
"TTL_P",4.493,2.077,0.26,0.702,0,2.086,2.526,0.544,15.051,1.133,2.557,17.214,17.499,9.896,3.331,2.725,3.847,9.388,9.603,10.464,14.72,11.91,24.507,2.574,4.603,1.112,12.353,18.621,8.66,39.416,78.405,17.799,5.109,10.978,27.297,2.241,17.472,19.474,23.53,100.309,80.473,36.323,138.856,70.321,259.136,453.069,139.656,32.461,33.279,0,939.069,976.095,12913.229,783.744,0.19,195.267,59.586,445.342,-471.979,17640.605
"TTL_Q",2.184,1.426,0.214,1.25,0,0.953,0.453,0.146,11.369,0.861,1.434,10.722,4.194,4.977,1.261,1.878,3.657,2.607,3.096,8.592,6.471,4.513,9.339,0.987,1.965,0.228,4.458,5.804,4.087,24.227,53.774,12.183,1.076,1.692,8.772,1.529,19.82,7.045,3.3,14.194,21.332,18.507,29.498,17.267,104.456,30.912,2201.463,14.431,23.874,0,8092.099,702.408,28206.137,27.805,0.79,49.372,42.859,19.239,-89.304,39759.88
"TTL_R",5.361,1.045,0.108,0.275,0,0.515,0.65,0.112,29.799,0.917,1.498,7.196,3.323,5.271,0.735,1.399,1.645,2.521,2.058,4.62,5.113,2.7,7.684,0.933,1.631,0.217,4.238,4.664,3.212,17.741,50.103,5.832,1.985,1.626,7.421,0.873,29.009,55.134,4.703,12.855,17.462,18.01,42.972,22.105,50.397,25.649,29.971,415.045,90.269,0,3791.04,690.107,1339.25,181.12,0.58,106.04,82.61,75.739,-530.085,6735.002
"TTL_S",7.634,3.247,0.877,0.835,0,2.447,2.914,0.354,26.661,3.449,8.851,22.589,11.714,14.974,1.829,3.382,5.531,9.541,6.886,16.783,12.727,7.257,22.18,1.9,3.812,0.539,12.297,13.537,11.714,59.026,130.919,23.239,6.305,4.542,30.998,2.57,81.596,23.053,9.733,38.137,81.032,62.647,84.609,65.545,70.962,42.491,243.228,65.809,299.128,0,2214.664,3208.572,98.426,114.294,0.39,56.782,57.03,107.905,-92.472,7427.623
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.327,0,0,0,0,0,0,0,0,336.327
"IMP_OTHER",6.5,2.284,0.685,1.369,0,2.734,2.698,0.359,-1.589,3.685,6.312,28.57,116.881,46.707,2.036,9.584,6.783,19.66,12.47,11.795,30.444,15.962,33.697,11.851,5.031,0.937,11.145,31.235,5.43,55.79,45.514,41.747,10.686,15.065,12.367,1.349,6.168,6.128,4.378,16.439,10.796,9.97,19.763,13.843,19.861,7.449,31.732,6.027,6.93,0,278.766,0.223,7.56,111.07,41.353,197.443,0,0,0,1403.668
"TXS_INT_FNL",185.612,48.486,17.987,27.783,0,64.331,67.047,8.302,240.466,36.774,130.224,523.054,127.431,156.631,23.799,98.424,138.169,395.351,175.308,160.937,157.747,161.594,373.391,68.424,52.516,9.233,163.453,46.112,142.548,1056.81,1045.6,1063.468,38.427,29.697,325.342,39.63,293.308,131.44,90.897,190.525,367.377,400.242,389.772,323.189,648.761,260.566,814.884,185.162,198.694,0,15976.874,179.424,1038.366,5514.113,618.102,0,229.181,1551.444,0,36802.428
