"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C26",5.144,0.003,0.155,0.04,3.643,0.049,0.169,0.212,15.294,6.739,0.842,2.615,3.767,5.451,5.904,2.887,1.698,1.865,1.086,2.995,66.47,28.235,3.535,4.442,0.31,0.159,8.042,16.718,1.147,19.309,16.613,2.74,1.086,1.396,4.796,0.465,8.447,5.959,36.432,15.744,11.472,2.551,10.933,3.978,9.437,7.5,29.081,2.299,7.989,0,1377.902,0.413,2.33,1323.811,316.099,6.081,3.727,499.859,-2738.704,1179.363
"TTL_C27",16.039,0.012,0.646,0.25,13.113,0.364,0.89,1.179,22.683,6.955,1.796,4.271,6.108,6.209,4.253,5.99,6.022,4.459,3.233,10.724,33.211,310.845,31.597,34.688,1.118,0.854,24.811,100.131,1.912,182.383,17.393,5.293,1.55,0.787,3.687,0.123,8.784,1.99,23.013,1.57,1.022,2.662,9.168,2.342,7.052,3.908,17.348,2.998,9.636,0,1711.274,0.02,0.14,2967.993,972.575,2.841,17.641,1105.652,-1685.71,6049.496
"TTL_C28",37.717,0.045,1.463,0.821,47.086,1.01,2.231,3.156,70.596,22.928,5.555,10.614,38.718,15.055,11.43,22.996,18.183,10.756,4.763,19.306,16.348,60.384,74.412,34.33,2.422,1.065,39.011,62.524,3.733,143.014,19.941,6.695,0.95,0.887,5.512,0.198,5.122,1.637,7.291,1.189,2.412,2.176,8.833,2.921,7.379,4.304,21.335,2.297,5.867,0,1073.229,0.192,0.378,2670.052,870.176,1.181,2.379,311.549,-4293.704,1524.055
"TTL_C29",4.459,0.008,0.125,0.028,2.005,0.071,0.144,0.171,5.989,1.727,0.639,0.779,1.211,1.395,1.143,1.745,1.2,1.426,2.205,2.498,0.819,4.89,2.198,69.933,0.096,0.14,2.887,3.698,0.424,10.439,16.628,10.398,0.616,0.631,1.857,0.091,1.12,0.284,1.007,0.249,0.483,0.474,1.298,0.879,1.406,0.815,2.504,0.404,0.839,0,2938.333,0.029,1.053,1313.574,427.253,4.91,11.045,100.189,-2674.842,2288.02
"TTL_C301",0.123,0,0.049,0.001,0.065,0.001,0.003,0.002,0.247,0.082,0.016,0.019,0.07,0.05,0.019,0.032,0.036,0.052,0.02,0.104,0.02,0.081,0.053,0.107,0.877,0.045,0.137,0.064,0.004,0.348,0.053,0.08,1.246,0.215,0.097,0.001,0.033,0.003,0.008,0.001,0.003,0.01,0.012,0.006,0.236,0.009,0.029,0.006,0.031,0,47.196,0,0.001,111.928,33.942,0.013,0.031,2.737,-97.652,103.004
"TTL_C302T309",0.326,0,0.031,0.002,0.118,0.002,0.007,0.013,0.631,0.214,0.032,0.071,0.187,0.164,0.14,0.131,0.095,0.44,0.237,0.407,0.066,0.366,0.129,0.483,0.054,0.375,0.321,0.216,0.019,0.849,0.237,0.48,0.123,0.615,0.105,0.003,0.091,0.024,0.12,0.057,0.043,0.029,0.143,0.028,0.33,0.047,0.29,0.02,0.087,0,92.965,0.002,0.026,137.459,43.433,0.09,0.061,0.923,-118.706,165.252
"TTL_C31T33",169.262,0.08,5.368,0.492,41.123,0.893,3.717,2.599,132.557,70.076,58.955,21.893,34.158,29.09,17.962,13.787,20.806,16.916,7.486,13.472,8.086,20.48,6.55,19.494,0.631,0.548,200.668,137.648,8.648,143.909,41.706,52.883,13.098,29.196,22.863,0.992,41.24,3.781,19.283,2.467,7.982,10.835,12.853,9.157,19.51,27.313,186.585,12.645,18.002,0,3322.022,0.017,0.352,2010.619,594.396,22.848,172.722,285.552,-472.909,7675.366
"TTL_D",371.994,0.068,6.762,1.842,150.134,3.297,10.65,2.588,599.725,251.376,28.406,104.236,222.302,203.411,55.318,87.696,106.622,88.987,49.433,39.769,18.243,47.019,9.773,21.72,0.925,0.819,50.346,1969.249,41.351,74.448,182.056,67.989,2.339,2.018,43.916,2.189,364.896,16.289,70.297,4.578,20.843,59.282,20.525,16.54,63.618,107.647,231.506,35.741,61.829,0,10905.995,0.182,0.382,11.578,1.143,1.323,0.377,32.225,-40.776,16905.035
"TTL_E",55.663,0.006,0.633,0.113,6.181,0.127,0.548,0.281,67.88,34.783,1.631,8.006,27.186,12.071,5.612,4.237,5.734,14.966,6.612,5.287,1.074,3.943,1.172,1.846,0.102,0.104,5.212,31.863,31.941,16.916,13.546,3.739,0.992,0.329,4.47,0.203,58.527,0.922,1.449,0.233,2.47,8.154,2.639,1.825,14.973,23.246,46.748,4.656,9.161,0,1689.789,0.024,79.652,9.402,1.091,0.472,0.497,23.698,-34.381,2320.256
"TTL_F",92.438,0.101,1.856,0.261,11.884,0.305,1.006,1.617,45.646,16.088,3.074,4.651,16.067,9.247,4.527,5.262,8.534,6.289,3.877,7.617,1.576,6.885,1.823,2.629,0.233,0.117,12.401,124.053,12.648,1179.007,35.203,14.301,2.017,1.508,27.71,0.542,40.876,2.975,23.913,0.874,6.716,326.946,25.891,3.878,60.43,30.621,54.764,5.5,9.9,0,6731.136,0.059,1.332,28938.241,2.849,8.141,3.131,28.007,-86.484,37882.697
