"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C19",1968.29,148.701,475.862,2.969,26.219,54.717,504.255,63.061,1730.497,372.124,148.039,564.329,7932.98,17524.931,136.498,380.788,981.885,5141.213,624.936,408.125,167.81,272.803,693.472,836.841,73.086,117.133,1380.856,9550.761,1991.224,7388.943,16226.623,7726.611,6813.183,4023.006,455.011,414.992,1685.877,311.369,497.582,885.817,1235.703,821.597,3147.067,1005.016,5703.109,824.732,1829.109,1187.196,1115.058,0,61681.631,0.068,2.527,38.869,70.013,22.008,26.622,12999.956,-31288.214,161125.488
"TTL_C20",5109.871,5.974,40.397,0.172,2.337,3.911,101.526,26.302,4873.829,1606.683,842.305,3967.106,3036.169,48431.175,3641.686,18750.453,2123.678,596.138,1676.696,723.164,2455.758,1988.79,2568.548,4100.537,305.7,176.795,5857.441,134.321,1342.827,2772.783,21824.123,95.368,87.036,17.317,245.103,4.662,891.603,378.941,172.843,377.92,104.505,92.192,1801.624,745.839,1624.213,103.041,1796.781,157.593,1945.081,0,31202.15,0.284,7.06,90.131,11.668,9.141,10.676,51623.216,-40999.101,191684.086
"TTL_C21",1135.322,0.201,134.31,0.303,5.383,8.761,234.938,0.707,160.213,7.878,8.872,18.251,33.679,1492.281,16103.554,110.211,32.815,7.557,15.222,4.058,54.798,18.364,19.473,24.276,1.556,3.157,306.974,225.072,625.696,40.975,1796.925,161.492,156.972,11.561,3.099,81.234,19.537,227.98,8.381,21.266,228.17,17.591,1036.365,814.197,8049.663,162.463,48374.846,357.125,792.204,0,16756.526,1.54,28.42,284.602,14.162,5.644,62.976,4839.457,-31962.971,73186.283
"TTL_C22",1109.501,115.559,192.194,1.015,11.269,2.901,57.536,6.845,6265.572,516.519,176.221,2885.618,52.556,1529.185,1224.233,21391.718,414.434,85.358,594.763,349.36,2285.35,3916.772,4563.944,11596.149,217.503,430.105,10616.072,15.817,2369.917,5688.897,7291.626,338.721,217.517,13.172,444.9,27.077,459.448,241.736,107.31,2042.306,1268.023,523.264,1963.316,396.386,629.049,168.734,1015.306,581.296,719.396,0,12895.82,0.068,115.631,70.737,25.804,1.117,0.015,20403.914,-17767.897,112876.675
"TTL_C23",339.407,7.752,1.962,0.268,4.572,0.102,3.659,4.845,925.702,41.352,6.393,58.468,71.543,638.378,335.248,387.894,3618.318,605.734,788.42,282.919,3178.365,1051.087,1818.48,2116.742,33.407,169.53,2268.882,25.598,201.774,25322.504,600.436,54.413,39.705,3.223,10.786,4.214,450.985,17.522,14.12,23.497,43.533,75.282,84.264,17.726,86.704,315.7,600.765,122.48,223.572,0,1663.437,0.04,1.737,60.359,5.633,0.782,0.01,6875.302,-5311.224,50394.308
"TTL_C24A",22.095,0.232,4.074,2.063,21.459,0.835,16.037,10.712,23.906,34.941,42.854,12.397,127.499,323.182,12.942,403.963,795.408,126961.338,1114.35,24962.899,1292.434,8089.096,28523.934,23890.978,4283.996,2001.173,6019.291,5.56,6.039,16119.313,128.627,78.349,2.144,1.386,239.341,0.152,10.554,2.008,1.938,5.198,1.556,0.913,7.398,6.546,24.967,1.07,7.185,1.444,26.351,0,66.122,0.018,0.73,23.126,1.069,0.15,0.034,33434.12,-10073.133,269124.363
"TTL_C24B",8.086,0.061,0.311,0.422,3.681,0.032,10.116,0.595,517.634,24.595,26.383,92.304,43.409,1378.117,73.453,316.705,555.884,1129.112,36542.511,4624.432,5228.192,6877.227,6206.235,8250.338,299.08,369.952,4282.765,61.374,15.215,4192.653,218.835,24.304,11.123,0.468,4.398,0.329,92.748,39.225,4.085,7.03,4.962,1.509,16.571,13.625,78.636,4.516,695.193,1.491,96.654,0,3297.639,0.037,1.919,67.942,3.939,0.217,0.012,37525.576,-29375.366,93968.492
"TTL_C25",199.132,5.613,24.133,3.429,47.932,13.087,25.037,35.002,4662.5,109.863,209.273,141.82,87.228,966.04,454.518,700.462,520.325,62.883,399.614,5712.498,2641.643,3454.674,8319.887,3560.066,737.06,252.344,6902.783,127.431,67.643,45976.505,4953.285,292.025,220.089,5.708,437.85,6.499,637.488,49.332,179.916,92.49,108.689,283.37,121.139,198.782,1753.034,70.232,261.514,33.539,627.495,0,3948.225,0.099,22.522,3110.463,174.105,1.393,0.009,7365.868,-12923.549,98452.034
"TTL_C26",34.879,2.194,4.372,0.054,0.787,0.315,8.357,3.389,88.714,32.328,11.653,38.808,35.417,485.578,64.949,122.422,157.682,38.604,669.19,279.788,37243.266,15711.221,8182.466,7574.887,129.982,76.465,6369.185,69.355,51.057,1069.785,5870.461,92.888,71.224,9.147,53.616,17.217,89.559,364.159,203.402,410.625,300.795,90.782,342.829,504.694,1700.351,48.278,142.711,46.119,112.356,0,56450.522,1.7,32.532,39069.882,2113.119,7.247,131.105,74595.932,-96574.766,164855.635
"TTL_C27",12.555,0.935,23.516,0.036,0.491,0.234,19.808,6.668,26.429,8.962,3.758,12.93,20.181,65.602,9.774,25.162,52.204,20.023,459.095,61.387,2047.941,13053.794,5820.04,15008.448,361.632,275.636,2330.113,34.017,23.426,3375.57,2586.914,76.331,54.806,4.051,57.512,7.15,47.548,82.195,13.362,45.741,61.956,24.262,92.246,73.759,630.856,110.238,77.085,73.634,45.295,0,46372.355,0.193,4.663,32140.275,1805.814,3.54,3.105,54483.483,-33293.102,148845.635
