"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_R",0.047,0.006,0.008,0.012,0.004,0.027,0.012,0.007,0.022,0.017,0.004,0.001,0.005,0.003,0.002,0.001,0.006,0,0,0.002,0,0,0,0,0,0,0.01,0.168,0.043,0.076,0.386,0.023,0,0.009,0.001,0.009,0.094,0.495,0.081,0.018,0.137,0.117,0.135,0.025,1.101,0.149,0.012,1.662,0.197,0,76.912,1.098,11.458,8.113,0,6.371,8.287,2.96,-14.609,105.725
"TTL_S",2.801,0.797,1.477,4.72,2.618,17.492,5.054,3.56,1.168,2.134,0.685,0.063,0.729,0.227,0.176,0.086,1.209,0.009,0.003,0.202,0.074,0.013,0.001,0.007,0.002,0.003,1.203,18.191,7.487,9.107,50.866,4.142,0.042,2.243,0.14,2.045,7.74,3.914,21.94,5.946,57.857,17.135,10.255,3.864,71.329,11.34,4.66,4.798,143.005,0,127.684,4.59,2.11,8.149,0,3.413,4.778,0.485,-3.627,652.141
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.371,0,0,0,0,0,0,0,0,47.371
"IMP_OTHER",-0.374,0.049,0.153,0.483,0.165,1.588,0.461,0.222,0.071,1.445,0.227,0.021,0.66,0.391,0.103,0.127,0.428,0.015,0.029,0.266,0.04,0.03,0.001,0.018,0.003,0.004,0.515,4.38,0.522,5.625,4.354,1.038,0.015,0.57,0.012,0.086,0.147,0.095,0.447,0.077,0.267,0.629,0.236,0.12,1.889,0.159,0.121,0.116,0.625,0,15.375,0,0.12,24.657,0.938,11.878,0,0,0,81.638
"TXS_INT_FNL",35.877,1.844,4.772,9.267,2.737,29.584,9.738,3.97,13.464,6.64,2.294,0.191,1.319,0.712,0.45,0.457,3.954,0.041,0.014,0.431,0.097,0.055,0.003,0.061,0.009,0.009,3.42,14.967,7.398,78.744,67.779,27.065,0.059,0.732,0.294,2.536,35.895,2.237,5.642,1.244,11.391,15.377,3.874,2.077,55.987,6.785,1.764,4.254,6.991,0,865.177,0.071,2.905,244.957,5.36,0,16.34,92.097,0,1711.408
"TTL_INT_FNL",2303.147,125.802,340.564,149.873,65.206,551.369,249.044,87.545,829.67,187.424,198.266,3.743,156.075,51.387,15.373,14.698,174.417,3.894,6.364,54.336,6.223,5.039,0.277,2.228,0.589,0.692,103.132,2157.137,232.576,1504.84,989.05,182.994,3.225,86.37,3.685,42.86,399.824,34.288,158.868,23.911,325.099,371.792,76.999,37.083,885.295,98.695,36.782,50.822,268.769,0,6538.661,9.156,1856.669,5347.638,83.806,173.6,201.365,7631.518,-6332.882,29166.872
"VALU",2007.792,158.017,331.182,141.468,156.238,701.419,339.412,123.21,386.277,154.275,112.502,2.386,45.41,22.75,13.788,7.212,100.264,1.548,2.777,39.092,4.433,3.065,0.183,0.794,0.449,0.479,78.196,1594.251,247.466,1313.615,1320.653,196.284,18.725,26.703,51.788,40.511,325.703,28.211,170.091,30.751,442.774,850.012,102.1,50.364,1162.916,265.742,57.485,54.903,383.372,47.371,0,0,0,0,0,0,0,0,0,13716.408
"LABR",168.093,19.214,42.26,17.335,6.774,98.365,60.641,31.318,110.078,54.653,24.872,0.706,2.39,4.035,2.748,2.265,28.982,0.366,0.756,12.311,1.109,1.015,0.059,0.233,0.18,0.107,25.921,150.055,57.225,329.626,291.241,56.867,3.704,8.348,11.406,20.203,93.694,7.933,22.184,11.702,75.574,14.667,28.213,15.953,539.567,164.549,29.406,15.035,112.825,47.152,0,0,0,0,0,0,0,0,0,2823.915
"OTXS",-259.814,4.094,7.108,0.653,8.851,3.237,13.885,0.569,15.644,2.904,1.399,0.061,1.569,0.826,0.117,0.175,4.445,0.008,0.024,0.738,0.023,0.134,0.007,0.024,0.011,0.024,1.8,7.357,3.739,75.885,93.98,2.37,0.086,2.084,1.092,2.17,17.657,0.13,1.498,0.164,22.705,14.462,1.697,1.677,5.367,1.443,0.85,2.299,15.47,0.219,0,0,0,0,0,0,0,0,0,82.913
"CFC",232.434,16.724,59.893,52.877,41.766,163.242,95.968,9.598,55.931,19.787,15.265,0.353,6.282,3.899,2.088,1.224,16.974,0.225,0.351,4.569,0.891,0.343,0.022,0.168,0.014,0.082,7.432,433.701,60.961,92.579,106.382,33.093,4.695,0,10.137,2.204,24.247,4.58,60.432,3.979,30.273,286.505,9.802,6.122,266.146,26.404,3.549,7.94,22.169,0,0,0,0,0,0,0,0,0,0,2304.303
"NOPS",1867.08,117.986,221.921,70.603,98.847,436.575,168.919,81.725,204.624,76.931,70.966,1.266,35.169,13.989,8.836,3.548,49.862,0.949,1.646,21.474,2.41,1.573,0.096,0.367,0.244,0.267,43.042,1003.138,125.542,815.524,829.05,103.954,10.239,16.27,29.154,15.934,190.105,15.567,85.977,14.905,314.222,534.378,62.387,26.612,351.837,73.346,23.681,29.63,232.908,0,0,0,0,0,0,0,0,0,0,8505.277
"OUTPUT",4310.939,283.82,671.746,291.341,221.444,1252.788,588.456,210.754,1215.947,341.699,310.768,6.13,201.485,74.137,29.161,21.911,274.681,5.442,9.14,93.428,10.656,8.104,0.461,3.021,1.038,1.17,181.328,3751.389,480.042,2818.455,2309.703,379.278,21.95,113.072,55.473,83.372,725.528,62.499,328.959,54.662,767.873,1221.804,179.098,87.447,2048.211,364.436,94.267,105.725,652.141,47.371,0,0,0,0,0,0,0,0,0,27373.751
