"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C301",0.047,0.014,0.034,0.035,0,0.001,0.008,0.004,0.071,0.017,0.046,0.047,0.001,0.065,0.007,0.112,0.091,0.164,0.039,1.813,0.206,0.333,2.127,2.497,3.404,40.926,3.284,0.186,0.031,0.744,1.183,6.107,0.216,13.06,1.459,0.002,0.007,0.003,0.009,0.008,0.252,0.192,0.596,0.804,2.728,0.054,0.022,0.01,0.265,0,33.754,0,0.018,296.663,171.159,0.012,0.001,33.921,-570.154,48.708
"TTL_C302T309",0.243,0.026,0.119,0.919,0.001,0.001,0.012,0.217,0.524,0.113,0.043,0.422,0.006,0.368,0.023,0.466,0.883,1.025,0.392,10.395,0.889,0.79,27.822,8.401,0.278,361.848,57.974,2.45,0.439,7.98,25.096,168.002,0.747,212.075,18.807,0.01,0.024,0.038,0.116,0.191,3.661,1.144,4.94,13.541,36.359,0.711,0.185,0.029,1.519,0,257.192,0.001,0.258,1396.405,805.137,0.083,0,2026.795,-1397.534,4060.602
"TTL_C31T33",187.702,14.93,1.348,23.75,0.545,2.01,15.286,2.661,122.532,59.579,49.598,95.046,2.9,198.083,15.702,91.144,72.237,139.78,29.374,200.899,303.776,311.485,342.046,431.173,0.417,48.2,775.502,463.095,59.84,274.178,426.205,379.147,2.16,57.295,129.561,6.215,86.105,14.093,27.623,75.201,19.703,235.329,203.318,78.176,101.154,76.182,480.323,84.655,40.395,0,1857.797,1.04,95.953,2841.33,723.736,19.729,39.493,4606.21,-4420.308,12622.643
"TTL_D",441.507,24.21,2.677,111.371,45.776,41.483,66.11,1.118,492.615,152.193,150.625,281.092,44.078,583.98,39.147,254.339,617.881,822.339,203.516,450.096,75.903,220.134,288.775,399.041,0.483,64.055,196.88,4847.006,193.297,539.928,842.627,554.066,0.532,51.307,244.303,46.334,237.238,32.941,94.19,41.08,111.181,1924.938,242.977,150.816,643.5,395.867,458.988,183.31,143.164,0,5948.538,1.546,29.424,173.228,18.831,1.125,8.514,6851.343,-578.178,30505.387
"TTL_E",61.257,13.456,1.984,9.81,0.233,4.707,8.235,2.626,97.402,13.452,9.079,55.75,3.719,80.435,11.558,22.325,55.903,350.81,95.559,124.223,13.941,31.836,157.791,163.134,0.104,15.254,26.729,303.928,1494.534,247.08,206.935,45.114,0.137,1.135,33.183,6.113,72.925,4.462,7.419,6.081,20.403,462.049,72.115,257.917,257.328,43.452,128.709,30.231,28.14,0,1065.684,3.604,705.904,101.729,1.564,0.412,2.532,110.756,-76.063,7076.825
"TTL_F",135.29,65.014,1.871,26.567,0.422,1.967,19.792,8.96,58.962,8.766,27.776,16.801,2.351,31.826,5.62,39.017,68.932,111.061,32.362,150.809,30.887,69.013,125.171,144.807,0.152,17.397,292.199,449.718,180.511,10045.492,566.779,157.389,0.564,4.296,385.981,18.44,97.686,15.179,42.917,32.8,80.365,3691.945,1058.735,202.57,624.6,92.95,205.035,108.104,32.618,0,820.776,0.712,53.247,30042.669,9.03,7.934,9.897,445.312,-336.072,50641.974
"TTL_G",1137.65,236.935,7.09,41.255,2.336,7.046,38.168,6.395,2431.613,403.309,500.859,657.223,26.5,1467.107,271.318,1567.489,707.679,919.757,176.533,1934.049,1701.285,1452.815,1752.093,6393.443,3.25,352.198,1008.841,636.668,304.735,2474.774,5218.517,1536.154,3.009,65.817,376.172,83.605,689.532,254.706,115.855,290.311,287.695,1329.953,1509.25,874.304,247.809,159.998,1053.834,259.027,188.495,0,11283.617,11.349,766.346,6424.506,1142.113,118.774,180.076,13945.758,-19773.312,57263.684
"TTL_H49",92.198,90.37,1.966,50.946,1.472,1.765,72.013,8.534,452.727,43.84,188.148,254.84,15.933,389.141,40.418,173.333,322.412,296.996,64.036,348.236,202.549,316.021,284.546,1139.397,0.646,76.128,188.02,610.583,66.604,634.53,1003.817,1083.708,0.755,18.302,1490.899,206.388,56.261,46.576,12.615,39.327,42.143,329.671,126.122,130.982,154.196,26.544,75.672,33.601,42.634,0,1620.115,1.053,409.516,1160.011,100.494,153.37,289.653,7766.583,-4499.045,18350.309
"TTL_H50",6.669,0.937,0.178,0.405,0.171,0.063,1.971,0.071,11.337,2.376,2.927,5.143,1.785,36.545,1.813,13.266,7.364,13.169,3.678,20.954,19.391,18.494,17.303,49.568,0.033,3.425,9.123,28,1.634,22.324,10.649,10.084,8.667,0.898,293.794,0.314,3.291,1.364,0.62,0.702,0.755,7.745,4.36,19.74,16.153,1.013,9.349,1.068,0.897,0,85.84,0.037,8.521,88.807,16.303,34.436,40.935,11.558,-698.152,279.865
"TTL_H51",9.609,1.536,0.059,0.693,0.043,0.072,0.581,0.096,13.488,2.991,4.978,6.649,0.912,24.473,5.906,15.436,7.293,7.927,2.353,17.505,17.944,22.503,17.557,58.736,0.035,3.715,13.083,27.501,1.832,24.332,16.193,13.655,0.055,61.706,90.616,3.047,4.214,2.708,0.828,3.182,0.853,9.658,6.91,148.089,6.018,2.16,8.064,7.223,7.054,0,160.582,0.042,12.629,28.204,8.944,101.805,232.419,470.124,-565.207,1151.614
