"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C26",11.319,1.766,2.093,7.354,104.435,14.433,7.351,2.589,34.277,41.573,7.205,25.915,10.248,61.023,3.304,55.95,13.097,1.063,3.348,124.06,9443.895,1102.44,329.512,366.533,61.677,403.84,140.481,33.038,21.278,874.599,427.259,12.813,11.945,15.963,10.809,5.589,27.049,24.528,231.115,136.289,22.649,11.532,20.686,44.171,230.428,160.699,52.59,6.711,740.894,0,10837.785,0.47,0.893,11331.492,1545.427,1.182,3.696,8270.336,-16855.749,30638.947
"TTL_C27",32.833,2.359,6.502,30.714,139.47,72.016,49.494,12.448,68.703,36.899,17.086,53.754,7.219,66.377,3.908,123.486,36.899,4.051,13.32,361.665,2002.358,7013.208,821.554,1744.571,73.781,1269.561,271.19,295.285,41.633,7627.417,829.092,52.732,30.969,12.062,14.132,3.036,58.666,11.913,128.038,41.325,7.525,37.54,22.251,63.398,341.476,105.84,24.932,12.079,678.79,0,5628.973,0.133,0.273,3147.297,434.606,0.562,2.115,7104.25,-8765.206,32328.56
"TTL_C28",39.995,13.978,7.854,110.983,754.397,144.413,76.904,25.282,132.352,66.923,36.167,72.98,29.208,70.282,3.423,112.532,89.246,5.915,8.598,260.891,170.058,348.305,1327.452,539.489,83.81,555.15,155.297,53.443,36.149,1729.624,298.447,20.942,5.716,6.004,8.096,1.915,11.217,3.452,7.792,6.771,9.923,5.562,6.478,38.668,108.97,36.721,8.42,2.405,89.866,0,811.585,4.788,0.671,22985.2,3121.098,0.231,0.002,3406.447,-22053.873,16014.612
"TTL_C29",11.679,12.302,2.245,3.282,60.492,26.988,14.34,2.531,25.097,8.326,7.533,5.949,4.099,16.802,0.682,28.841,19.969,0.97,3.519,47.808,39.694,70.641,89.234,9273.59,6.847,401.908,28.009,7.906,14.547,263.523,2824.633,196.155,23.33,24.105,14.73,2.745,6.356,1.119,2.478,3.168,2.791,3.955,2.677,33.143,57.23,23.273,3.032,1.343,33.251,0,18273.525,0.255,0.594,12154.712,1670.843,0.961,2.48,7364.016,-7944.255,45281.998
"TTL_C301",0.391,0.045,1.329,0.176,3.764,0.391,0.268,0.041,1.167,0.436,0.222,0.291,0.154,0.493,0.025,0.57,0.231,0.04,0.05,2.711,0.971,0.931,1.952,4.321,159.98,125.574,2.396,0.238,0.128,6.952,2.478,1.13,40.219,6.752,0.73,0.019,0.265,0.023,0.046,0.034,0.043,0.074,0.032,0.307,22.898,0.251,0.04,0.033,3.059,0,9.611,0.006,0.014,2047.043,279.871,0.003,0.001,1230.007,-1313.49,2647.74
"TTL_C302T309",0.957,0.613,2.975,1.062,2.654,1.152,0.397,0.158,4.44,1.297,0.563,0.799,0.471,1.568,0.077,1.828,0.585,0.141,0.165,7.948,5.44,5.887,5.619,92.474,35.193,4480.958,15.849,0.566,0.306,16.171,42.199,31.947,13.448,79.778,1.887,0.142,0.93,0.088,0.142,0.224,0.195,0.239,0.154,3.887,91.367,1.399,0.824,0.101,29.405,0,12019.601,0.065,0.185,5919.379,817.202,0.017,0.003,2654.002,-1943.013,24454.109
"TTL_C31T33",75.394,7.664,11.285,24.74,250.061,42.594,48.828,8.038,101.032,88.299,24.397,53.406,20.309,67.948,4.512,57.872,37.878,4.731,5.99,76.676,69.181,48.137,41.397,59.346,6.539,113.969,194.361,49.562,29.937,367.867,146.164,46.776,33.24,76.086,12.21,2.5,35.102,3.115,12.401,8.797,11.24,11.655,4.716,26.813,121.937,84.946,29.654,5.283,42.611,0,5847.385,2.538,68.809,2607.921,375.011,4.537,15.008,8503.49,-3388.654,16743.237
"TTL_D",731.457,35.005,62.791,422.399,4074.419,799.537,620.75,34.492,2139.564,1739.765,367.656,1541.707,550.629,2094.122,56.573,1697.225,937.524,106.948,189.598,1095.048,625.084,504.609,292.545,637.389,55.027,769.707,314.091,3046.526,637.819,1653.207,2986.043,420.438,24.105,20.391,115.991,39.481,1631.832,58.708,200.562,78.467,171.081,490.024,42.242,152.489,2115.413,1869.261,256.933,77.462,598.216,0,11501.664,9.985,0.583,8.943,0.44,0.258,0.006,7.075,-91.254,50620.049
"TTL_E",25.989,0.71,2.398,7.536,58.65,20.354,10.766,2.381,75.357,31.963,12.022,130.934,11.597,39.336,1.988,32.328,18.849,17.126,33.449,36.57,12.278,12.595,10.363,12.794,1.776,34.604,8.707,19.041,312.306,125.684,109.772,5.944,2.446,1.086,3.402,1.365,60.585,1.172,1.405,1.51,5.085,21.943,1.938,6.937,283.733,94.924,17.499,2.318,19.086,0,2816.799,0.083,277.652,4.738,0.312,0.092,0.003,3.234,-33.729,4831.783
"TTL_F",120.5,29.491,11.545,40.918,205.7,47.854,36.72,14.82,89.544,57.209,21.732,32.096,23.795,52.153,2.827,55.885,39.689,3.413,7.286,106.315,33.957,39.776,26.381,38.856,8.137,59.521,52.172,137.022,138.096,18910.11,532.982,56.261,12.062,7.543,50.941,6.582,114.571,7.689,48.154,9.047,38.833,897.104,24.385,36.54,1403.179,369.54,41.61,8.704,51.899,0,1756.471,1.195,2.366,268646.21,1.037,1.588,0.032,37.711,-157.955,294449.804
"TTL_G",6184.619,419.681,652.453,851.452,3126.913,1226.723,1010.655,161.012,26102.064,7743.902,2022.381,3813.399,2787.378,6610.295,436.223,5586.665,1956.029,307.073,347.72,4867.447,5749.944,3284.759,2265.071,7245.172,312.062,3253.625,1833.981,2584.919,565.563,20286.319,21332.226,3461.127,1196.173,1596.073,346.471,143.324,6582.917,417.698,376.698,295.453,275.138,384.747,133.893,1357.527,3043.343,1327.863,581.185,111.962,1903.451,0,84132.367,55.287,459.78,23184.072,488.318,26.719,29.793,32665.472,-30290.864,279213.71
"TTL_H49",548.207,116.55,58.44,398.499,1731.398,351.011,481.533,56.208,2451.149,622.64,424.821,572.508,615.394,820.55,37.306,609.88,602.786,75.56,108.502,697.052,397.78,393.969,254.675,473.914,32.24,404.491,247.358,758.817,111.115,3343.815,3786.926,914.432,97.016,86.403,250.952,155.682,527.372,64.311,35.662,27.687,76.237,52.729,29.104,148.213,716.089,478.773,81.87,13.81,292.909,0,19474.455,15.884,29.181,1212.043,38.35,35.305,52.439,3166.571,-3520.751,46137.823
"TTL_H50",143.286,44.333,39.62,71.291,457.471,63.241,93.779,7.496,676.533,154.013,108.895,132.236,223.18,220.912,6.104,142.974,125.63,24.525,35.184,182.906,135.928,119.898,63.118,98.874,9.759,105.643,55.421,252.66,11.491,868.488,961.566,123.591,1776.891,44.641,141.355,7.315,148.138,12.571,8.271,6.079,6.613,7.434,6.405,44.918,119.375,38.116,8.699,2.794,36.927,0,3231.806,1.178,11.337,568.382,21.77,7.916,10.989,3875.49,-1785.191,14120.267
