"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C16",8.659,0.202,0.998,0,17.584,0.68,1.912,0.448,9.295,3.327,395.856,52.19,1.593,53.205,0.807,6.613,41.531,1.813,3.804,14.766,0.19,11.935,4.366,2.419,0.084,0.14,322.846,9.827,2.283,2852.24,265.534,2.82,0.117,0.339,12.628,0.157,21.47,1.079,3.576,1.221,0.724,41.41,14.921,15.776,6.481,6.704,13.669,4.557,29.732,0,124.832,0.001,0.309,37.167,7.92,15.219,2.446,47.332,-1543.927,2955.83
"TTL_C17_18",9.333,0.03,2.569,0,51.042,0.853,1.872,0.733,70.55,17.426,15.855,1265.609,16.212,150.692,16.562,23.051,75.339,4.266,7.621,25.284,1.138,35.128,12.505,2.514,0.024,0.301,67.556,14.954,14.439,190.128,1867.235,10.415,1.238,2.841,24.271,11.271,73.408,195.171,135.718,77.485,77.473,39.229,216.895,192.113,268.341,195.656,173.94,50.171,74.213,0,4672.555,0.007,11.743,85.923,35.407,51.533,26.124,1595.978,-2240.846,10019.097
"TTL_C19",812.807,6.376,507.257,0,4459.487,141.593,353.243,149.595,294.747,81.835,154.885,293.939,16293.247,8128.66,44.034,106.915,1089.386,679.199,252.713,235.014,3.179,296.284,86.216,34.245,0.297,2.335,380.664,2163.294,433.791,8769.372,18594.317,4307.905,537.91,3105.37,1303.528,157.638,659.489,40.753,527.956,185.001,217.59,327.412,412.026,912.009,1842.36,413.737,905.808,243.445,469.001,0,18116.715,0.043,27.514,422.465,302.816,89.936,129.548,69332.832,-12420.966,157418.766
"TTL_C20",876.645,0.443,13.836,0,710.547,29.501,71.908,19.614,243.531,350.024,153.797,621.461,1381.189,15149.848,222.659,1561.101,639.367,89.77,122.322,214.83,8.738,317.459,74.917,33.476,0.455,1.766,461.923,49.439,256.017,2479.232,1436.81,21.928,2.779,9.834,55.409,1.88,247.134,31.513,17.649,28.612,10.029,145.323,121.607,255.448,112.012,95.037,814.045,42.728,394.669,0,6914.846,0.307,73.607,201.927,57.288,37.617,33.389,50335.023,-10448.405,77205.862
"TTL_C21",24.589,0.007,1.364,0,24.061,0.81,0.933,0.284,7.526,3.109,1.287,4.133,10.417,134.353,154.643,9.362,4.459,1.303,1.315,2.09,0.118,2.765,1.782,0.33,0.01,0.071,13.122,1.769,4.225,33.744,77.265,1.599,0.256,0.935,1.808,0.231,4.775,0.585,2.359,1.349,0.968,2.821,26.949,5.175,56.158,12.499,1911.006,6.81,10.398,0,3364.954,0.455,1023.928,212.232,43.849,23.709,5.359,358.74,-5625.006,1976.144
"TTL_C22",34.337,0.108,5.833,0,184.066,3.298,8.288,2.667,113.795,32.232,22.564,109.352,40.116,424.625,26.625,374.476,77.6,8.592,17.732,79.824,4.339,202.677,67.084,40.417,0.127,1.957,170.342,8.687,43.162,2165.045,2234.009,55.852,1.618,3.247,28.279,2.341,33.545,4.477,21.225,5.288,6.096,49.653,35.421,68.065,30.628,20.309,80.323,11.293,38.194,0,1313.877,0.012,1.361,662.936,143.509,4.614,0.011,2773.086,-4161.919,7737.317
"TTL_C23",15.059,0.043,0.666,0,121.435,4.431,12.077,1.916,45.431,3.805,14.436,3.949,15.33,114.513,8.152,25.513,1162.996,45.291,19.818,38.369,1.875,58.083,12.823,7.98,0.075,0.284,43.978,11.935,29.088,11242.328,308.579,4.043,1.043,0.494,8.388,0.391,36.404,0.278,4.815,0.916,1.721,170.931,20.688,17.184,18.673,20.433,29.504,5.573,21.336,0,1181.673,0.005,0.462,1277.54,263.339,3.224,0.033,936.02,-2197.156,15198.212
"TTL_C24A",4.464,0.032,0.622,0,684.333,5.844,3.703,4.217,3.164,2.67,8.61,6.844,29.072,35.439,0.771,28.515,109.624,1707.156,116.146,1792.879,3.652,324.052,429.849,68.292,0.926,7.851,170.572,24.59,43.9,4901.7,262.447,5.216,0.938,1.197,13.229,0.185,1.732,0.134,1.559,0.436,0.772,25.828,25.505,6.546,8.946,4.941,7.721,3.671,8.847,0,58.689,0.001,6.518,57.851,11.773,0.617,0.259,1960.154,-6777.781,6217.421
"TTL_C24B",1.903,0.01,0.091,0,54.504,0.909,0.819,0.271,5.066,2.067,3.198,6.867,7.973,132.132,1.679,11.751,22.277,124.905,1111.986,390.768,4.587,398.075,82.011,17.361,0.118,1.913,121.1,5.842,13.35,559.702,116.452,1.248,0.21,0.376,1.995,0.043,2.67,0.293,0.916,0.326,0.616,6.482,3.503,1.811,3.407,1.117,7.578,1.465,5.042,0,106.314,0.001,0.07,131.771,20.574,0.891,0.18,4017.319,-3241.519,4274.385
"TTL_C25",13.071,0.095,1.675,0,316.824,4.514,6.793,6.713,33.458,5.834,21.382,11.379,28.426,111.18,3.024,20.673,50.173,62.759,33.423,490.125,2.426,142.09,171.358,27.762,0.469,2.729,131.184,16.46,15.387,3157.548,431.633,6.027,0.984,1.517,12.102,0.349,16.789,0.927,16.874,3.519,1.191,47.334,26.657,30.984,69.794,10.103,18.848,5.805,22.181,0,303.226,0.017,1.122,8181.518,1451.139,5.747,0.048,1075.485,-4592.703,12038.154
