"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_J62_63",0.226,0.004,0.095,0.022,0.019,0.203,0.22,0.203,1.11,0.184,0.027,0.195,0.043,0.228,0.054,0.049,0.18,0.016,0.004,0.162,0.001,0.049,0.008,0.001,0.004,0.019,0.058,0.586,0.29,0.912,0.977,0.205,0.026,0.154,1.242,0.014,0.17,0.235,1.228,1.589,1.311,0.252,4.059,0.432,2.033,0.213,0.189,0.189,0.085,0,3.419,0.019,0.714,226.639,1.845,0.131,0.1,23.307,-63.352,212.598
"TTL_K",3.699,0.7,2.478,1.157,0.193,2.259,6.614,4.971,46.981,2.328,10.181,5.387,18.925,9.578,0.744,6.384,16.853,1.374,0.754,7.468,0.15,1.248,0.297,0.172,0.12,0.9,2.728,17.112,8.982,37.732,60.002,41.372,0.78,11.189,49.146,0.039,9.695,2.212,27.69,6.256,108.331,123.697,72.439,25.065,20.199,2.602,14.503,6.89,0.199,0,541.289,0.016,113.784,12.955,0.203,1.574,5.162,70.994,-323.836,1222.911
"TTL_L",0.143,0,0.069,0.121,0.049,0.293,0.393,0.143,3.896,16.717,0.948,0.244,0.065,0.134,0.088,0.049,0.525,0.19,0.097,1.404,0,0.002,0.034,0.032,0.012,0.043,1.136,0.273,0.446,8.326,24.716,1.762,0.033,0.391,5.579,0.029,3.113,0.856,6.947,1.716,6.388,1.911,17.499,4.653,8.809,4.063,4.883,0.623,0.761,0,1661.265,3.161,18.704,636.697,0.029,6.83,21.885,16.572,-15.308,2480.437
"TTL_M",20.101,0.194,2.762,0.803,6.782,64.875,35.732,84.028,83.186,17.205,3.228,3.446,3.113,14.688,2.839,2.926,17.524,0.726,0.322,5.239,0.066,5.431,0.455,0.318,0.701,4.384,6.835,16.517,90.897,123.857,93.765,10.687,0.372,4.214,57.345,0.133,14.229,20.135,217.187,29.582,213.433,36.856,557.912,32.343,189.659,33.003,46.418,17.997,8.699,0,78.761,1.493,41.286,1693.232,1.223,0.73,2.734,496.143,-1506.687,3012.062
"TTL_N",5.265,0.116,0.8,1.504,1.685,3.058,5.76,2.932,35.521,7.402,1.974,1.254,9.516,4.575,0.595,1.691,3.066,0.383,0.195,7.589,0.036,1.689,0.339,0.135,0.3,1.621,3.295,9.521,5.291,40.194,26.855,3.697,0.366,2.732,27.991,0.162,6.907,6.777,82.002,5.451,64.23,9.154,85.984,36.82,18.193,9.35,23.589,9.179,2.348,0,92.985,0.326,55.912,59.59,0.586,1.301,3.544,84.269,-38.13,839.47
"TTL_O",1.201,0.027,0.358,0.163,0.501,0.716,0.613,1.288,4.767,0.321,0.147,0.243,0.807,0.714,0.039,0.161,1.33,0.137,0.052,0.814,0.037,0.12,0.047,0.01,0.013,0.067,0.502,0.861,1.538,3.033,8.663,1.915,0.065,0.141,10.747,0.034,0.303,0.197,1.541,0.411,0.946,0.51,7.258,0.809,11.394,0.333,0.569,0.491,0.342,0,10.128,0.237,2263.69,5.272,0.567,0.255,0.126,6.588,-12.854,2341.306
"TTL_P",0.209,0.004,0.277,0.017,0.025,0.021,0.298,0.025,1.316,0.072,0.033,0.011,0.456,0.18,0.036,0.082,0.268,0.035,0.018,0.19,0,0.125,0.004,0,0.004,0.034,0.088,0.057,0.482,0.691,1.798,0.329,0.059,0.326,1.72,0.037,0.064,0.437,4.797,0.469,0.774,0.056,2.773,1.122,0.315,0.696,0.631,0.719,0.03,0,46.431,29.07,1387.711,4.334,0.203,5.805,7.534,1.42,-14.942,1489.774
"TTL_Q",0.426,0.005,0.026,0.028,0.007,0.067,0.042,0.075,1.23,0.114,0.022,0.013,0.009,0.107,0.036,0.029,0.088,0.015,0.003,0.162,0,0.01,0.002,0,0.005,0.011,0.035,0.129,0.094,0.528,0.112,0.051,0.004,0.029,0.101,0,0.241,0.01,0.195,0.029,0.266,0.027,1.385,0.118,2.92,0.138,8.958,0.091,0.183,0,130.772,137.781,428.447,2.758,0.913,1.468,5.298,1.877,-5.853,721.635
"TTL_R",0.059,0.001,0.032,0.005,0.007,0.064,0.038,0.06,0.224,0.142,0.007,0.011,0.006,0.067,0.005,0.012,0.07,0.004,0.001,0.048,0,0.009,0.001,0,0.001,0.006,0.014,0.302,0.084,0.289,0.344,0.091,0.004,0.044,0.074,0,0.083,0.234,0.721,0.03,0.188,0.052,1.818,0.105,0.219,0.123,2.001,0.907,0.02,0,73.854,16.065,60.832,13.076,0.211,3.153,12.208,0.619,-13.832,174.813
"TTL_S",0.045,0.001,4.277,0.05,0.003,0.022,0.051,0.153,0.873,2.01,0.042,0.012,0.005,0.034,0.002,0.008,0.032,0.008,0.004,0.348,0,0.003,0.001,0,0.002,0.005,0.067,0.118,0.144,0.401,1.427,0.064,0.025,0.02,0.052,0,0.079,0.116,0.154,0.019,2.703,0.016,3.239,0.731,1.247,0.185,1.183,0.225,0.165,0,156.247,77.008,13.214,11.171,0.232,1.689,6.851,0.325,-3.553,283.556
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.253,0,0,0,0,0,0,0,0,135.253
"IMP_OTHER",0.526,0.059,1.838,0.156,0.065,1.447,0.8,0.509,0.87,0.599,0.255,0.22,0.452,3.355,0.106,0.502,3.711,0.141,0.028,0.54,0.003,0.189,0.058,0.006,0.035,0.079,0.396,20.356,1.546,11.124,2.928,5.674,0.251,2.544,1.912,0.023,0.359,0.097,2.095,0.302,1.826,0.421,5.45,1.039,4.832,0.631,1.338,0.284,0.098,0,18.981,0.006,0.311,10.147,16.183,5.879,0,0,0,133.582
"TXS_INT_FNL",23.723,0.536,13.555,0.522,0.241,8.524,5.272,0.999,51.599,-3.078,1.887,2.629,0.764,6.04,0.846,3.614,11.077,0.25,0.11,2.036,0.012,0.963,0.324,0.038,0.288,0.257,3.034,25.706,2.842,189.079,17.463,42.974,0.404,4.435,12.636,0.009,23.057,0.382,4.051,1.481,4.02,7.174,26.652,8.398,32.57,3.81,7.464,2.47,0.59,0,1295.058,0,10.193,112.816,160.518,0,13.04,134.639,0,2279.992
"TTL_INT_FNL",1052.694,26.476,132.833,33.614,30.722,415.95,194.046,140.22,3297.275,293.055,86.269,86.337,585.866,750.492,27.051,140.923,762.006,218.821,74.577,296.162,1.538,47.846,10.854,1.656,13.912,32.251,112.758,1021.549,269.388,2456.562,1173.846,414.681,15.872,139.945,637.893,15.395,538.424,53.284,695.105,89.985,554.57,248.025,1258.996,239.054,724.315,165.399,324.918,83.09,42.514,0,17624.352,266.127,4557.814,9720.647,1749.193,85.916,290.737,6450.293,-12814.878,47959.217
"VALU",3930.096,107.821,294.248,19.496,26.58,599.638,592.05,154.626,1815.806,510.962,119.748,143.614,150.876,580.102,16.758,103.221,138.562,175.895,9.529,185.083,2.196,47.858,5.54,2.185,26.609,67.562,164.833,372.308,216.301,537.082,3455.698,443.499,18.017,58.605,300.513,8.667,244.671,107.314,579.508,122.613,668.342,2232.255,1753.067,600.417,1617.003,1324.383,396.72,91.724,241.042,135.253,0,0,0,0,0,0,0,0,0,25516.497
"LABR",49.235,1.865,25.289,5.152,16.733,55.099,52.428,108.133,186.235,76.411,17.139,15.622,25.637,61.742,8.147,22.522,50.753,36.396,2.554,49.317,0.791,3.816,1.132,1.503,9.126,13.031,23.646,106.452,70.756,312.224,273.085,69.241,12.018,16.704,182.515,6.114,80.68,28.285,178.014,78.551,359.33,24.375,1718.245,326.728,750.115,1146.82,278.686,22.771,2.593,135.145,0,0,0,0,0,0,0,0,0,7098.897
"OTXS",38.754,2.901,0.237,0.016,0.021,0.483,0.476,0.124,1.461,35.64,0.096,0.116,0.269,0.467,0.013,0.083,0.112,4.947,0.279,7.713,0.029,0.039,0.004,0.002,1.429,2.433,0.133,0.3,0.174,0.432,2.781,0.357,0.015,0.047,0.242,0.107,-11.432,0.086,0.466,0.099,3.572,11.289,8.046,0.483,1.301,-18.316,0.319,0.074,18.658,0.109,0,0,0,0,0,0,0,0,0,117.486
"CFC",314.521,7.801,37.507,6.05,7.957,100.433,121.04,9.348,180.075,45.163,11.273,14.596,14.727,69.6,1.952,12.312,17.161,18.081,0.85,15.137,0.335,3.608,0.457,0.489,0.569,8.184,10.615,79.746,40.957,27.302,187.815,52.16,5.202,0,52.748,0.344,12.442,12.422,172.992,12.802,32.662,561.425,26.776,54.948,285.828,141.444,18.011,9.315,9.337,0,0,0,0,0,0,0,0,0,0,2826.52
"NOPS",3527.585,95.254,231.215,8.279,1.869,443.623,418.105,37.02,1448.035,353.748,91.24,113.28,110.243,448.293,6.646,68.304,70.536,116.471,5.845,112.917,1.042,40.396,3.947,0.192,15.486,43.914,130.439,185.809,104.414,197.124,2992.016,321.741,0.783,41.854,65.008,2.103,162.981,66.521,228.036,31.162,272.779,1635.166,0,218.257,579.758,54.435,99.704,59.565,210.455,0,0,0,0,0,0,0,0,0,0,15473.595
"OUTPUT",4982.79,134.296,427.081,53.11,57.302,1015.587,786.096,294.846,5113.081,804.017,206.017,229.951,736.742,1330.594,43.809,244.144,900.568,394.716,84.106,481.245,3.734,95.704,16.393,3.842,40.521,99.814,277.591,1393.856,485.689,2993.644,4629.543,858.18,33.889,198.551,938.406,24.061,783.096,160.598,1274.613,212.599,1222.913,2480.28,3012.063,839.471,2341.319,1489.783,721.638,174.813,283.556,135.253,0,0,0,0,0,0,0,0,0,45545.513
