"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C16",40.14,0.967,0.093,0.026,0.167,0.002,0.005,0.033,55.062,3.617,59.225,0.244,0,0.241,0.054,0.026,1.315,0.003,0.015,0.006,0.033,2.122,2.059,2.226,0.427,0.647,9.197,0.001,0.075,126.229,0.252,0.33,0.042,0.081,0.44,0.05,5.789,0.05,0.044,0.038,0.005,1.158,10.739,38.921,0.959,0.63,0.711,19.459,0.476,0,163.73,0.001,0.018,11.115,0.877,0.067,0.252,405.926,-14.461,951.961
"TTL_C17_18",3.512,0.082,0.057,0.094,0.874,0.005,0.016,0.161,4.494,1.561,0.999,20.618,0.008,0.853,0.458,0.632,0.037,0.003,0.021,0.006,0.001,0.042,0.027,0.007,0.002,0.002,0.604,0.165,0.053,1.607,2.557,1.831,0.225,0.702,2.549,0.884,0.246,5.623,2.002,2.564,1.648,0.138,6.259,0.72,49.897,7.593,5.993,0.668,0.247,0,160.824,0.009,1.636,3.639,0.072,0.228,0.441,27.42,-120.202,203.411
"TTL_C19",6.609,9.824,28.937,3.107,31.277,0.161,0.54,5.565,31.091,5.349,16.374,2.236,2.935,7.373,0.903,0.867,0.142,0.163,0.5,0.125,0,0.133,0.095,0,0,0,11.538,0.957,0.56,29.052,22.276,217.723,39.201,92.968,38.337,16.98,2.776,1.39,2.328,1.639,2.882,0.182,12.273,1.78,24.282,4.555,1.74,1.415,1.654,0,566.337,0.018,0.914,76.403,0.031,0.403,0.001,7.219,-1213.087,121.033
"TTL_C20",37.451,0.206,0.461,0.746,10.276,0.521,1.164,1.573,67.645,15.459,4.47,12.199,0.062,58.866,10.369,23.811,0.43,0.223,1.773,0.369,0.001,3.092,1.683,0.004,0,0.001,12.924,0.037,6.111,14.298,5.206,8.849,1.209,2.775,6.551,1.113,10.958,5.404,2.048,3.002,0.238,0.049,2.275,1.735,2.773,11.923,1.209,3.978,1.13,0,434.343,0.453,1.424,2.249,0.021,0.167,0.283,66.032,-495.154,368.464
"TTL_C21",4.097,0.013,0.041,0.087,0.833,0.057,0.109,0.126,9.939,1.146,0.449,0.8,0.003,2.367,8.316,1.446,0.031,0.012,0.085,0.019,0,0.132,0.11,0,0,0,1.202,0.004,0.458,1.049,0.682,0.891,0.302,0.416,0.978,0.334,0.476,0.53,0.447,0.473,0.05,0.009,0.835,0.238,1.476,4.228,2.268,0.866,0.231,0,220.756,0.522,85.963,2.624,0.02,0.104,0.164,1.876,-256.804,103.888
"TTL_C22",5.176,0.138,0.449,3.017,20.533,0.073,0.219,4.49,32.343,5.871,0.994,1.166,0.025,1.969,0.851,1.032,0.166,0.008,0.069,0.023,0.098,0.02,0.013,0.074,0.002,0.015,1.989,0.035,0.454,5.578,5.695,18.194,0.719,1.566,7.329,2.003,2.037,2.21,2.305,2.099,0.197,0.233,1.331,1.191,0.371,0.95,0.221,0.456,0.214,0,82.983,0.005,0.053,33.079,0.005,0.02,0.024,7.447,-172.85,86.98
"TTL_C23",24.458,0.35,0.335,3.13,30.301,0.331,1.043,5.085,8.263,0.247,7.005,0.274,0.02,0.356,0.146,2.064,109.677,0.106,0.306,0.125,0.006,0.021,0.012,0.085,0.014,0,1.725,0.114,3.843,341.783,3.67,13.231,2.376,6.507,15.353,1.823,5.235,5.124,6.498,4.562,0.755,1.448,2.716,0.027,0.128,2.207,0.172,2.1,6.891,0,233.196,0.003,0.024,57.159,0.009,0.014,0.001,62.353,-309.671,665.137
"TTL_C24A",4.27,0.185,0.233,4.907,63.824,0.16,0.239,8.457,9.975,3.372,3.764,0.454,0.035,0.55,0.144,0.775,0.178,3.633,2.143,5.963,0.159,0.112,0.208,0.243,0.008,0.041,4.528,0.181,5.828,126.31,1.713,8.007,2.832,1.482,7.558,0.271,0.78,2.028,1.481,1.232,0.182,0.469,8.124,6.437,0.388,0.9,0.085,0.204,0.223,0,3.69,0.002,1.151,1.562,0.021,0.003,0.01,27.556,-282.934,46.335
"TTL_C24B",1.165,0.054,0.038,0.461,4.335,0.032,0.037,0.924,8.557,1.282,1.108,0.439,0.011,1.358,0.18,0.53,0.039,0.694,22.464,1.764,0.146,0.109,0.046,0.049,0.001,0.01,2.369,0.045,1.554,13.13,1.031,1.94,0.306,0.9,1.31,0.032,0.484,1.089,0.734,0.509,0.065,0.153,2.32,1.058,0.219,0.339,0.051,0.099,0.087,0,14.259,0.005,0.077,4.351,0.013,0.004,0.02,118.246,-71.025,141.608
"TTL_C25",1.829,0.074,0.071,0.779,7.53,0.025,0.069,1.334,7.724,1.474,1.38,0.148,0.005,0.276,0.08,0.153,0.142,0.142,0.633,0.56,0.043,0.021,0.026,0.037,0.003,0.01,0.874,0.035,0.91,16.482,0.91,2.143,0.318,0.396,2.119,0.237,0.639,0.608,0.911,0.64,0.086,0.177,2.392,1.9,0.278,0.38,0.052,0.176,0.122,0,68.819,0.006,3.326,90.022,0.384,0.025,0.007,16.189,-199.197,36.936
"TTL_C26",0.207,0.016,0.086,0.103,1.119,0.437,1.504,0.198,0.8,0.137,0.125,0.066,0.004,0.136,0.043,0.06,0.048,0.005,0.025,0.01,0.468,0.011,0.008,0.005,0.02,0.027,1.996,0.22,0.048,0.766,0.46,0.531,0.078,0.252,0.482,0.115,0.05,0.977,3.364,2.664,0.436,0.427,0.659,0.164,4.18,0.504,0.573,0.105,0.069,0,45.516,0.053,0.26,99.01,0.403,0.136,0.006,3.004,-166.052,7.122
"TTL_C27",1.614,0.04,0.037,0.226,1.967,0.036,0.116,0.343,3.954,0.109,0.142,0.228,0.002,0.109,0.033,0.071,0.21,0.008,0.051,0.017,0.018,0.117,0.036,0.068,0.009,0.019,0.492,0.306,0.214,4.651,0.277,1.641,0.214,0.373,1.264,0.167,0.038,0.512,1.466,0.824,1.401,0.035,1.538,0.038,3.733,0.068,0.219,0.063,0.07,0,100.107,0.007,0.054,81.397,0.365,0.065,0.019,7.993,-199.356,19.835
"TTL_C28",2.898,0.075,0.088,0.372,4.046,0.052,0.175,0.624,5.004,0.215,0.241,0.343,0.003,0.183,0.056,0.115,0.328,0.011,0.057,0.027,0.006,0.023,0.084,0.095,0.025,0.031,0.487,0.116,0.26,2.665,0.273,1.108,0.206,0.372,1.114,0.187,0.071,0.308,0.458,0.406,0.735,0.025,0.836,0.086,2.143,0.114,0.138,0.046,0.047,0,48.086,0.092,0.167,288.125,1.276,0.027,0.017,9.963,-355.954,19.179
"TTL_C29",0.169,0.014,0.014,0.047,0.409,0.004,0.014,0.075,0.915,0.164,0.048,0.029,0.001,0.039,0.013,0.02,0.021,0.006,0.039,0.014,0.003,0.004,0.003,0.373,0.003,0.009,0.259,0.01,0.056,0.804,0.281,2.299,0.064,0.215,0.73,0.13,0.024,0.054,0.089,0.068,0.059,0.009,0.159,0.299,0.358,0.069,0.022,0.02,0.024,0,185.337,0.023,0.253,117.226,0.53,0.111,0.012,5.832,-306.097,11.777
"TTL_C301",0.01,0.002,0.053,0.001,0.012,0.001,0.003,0.002,0.107,0.002,0.005,0.001,0,0.003,0.001,0.002,0.001,0,0.002,0.001,0.001,0,0,0,0.165,0.035,0.231,0.001,0.006,0.082,0.008,0.073,0.859,0.309,0.244,0.044,0.001,0.003,0.009,0.005,0.002,0.001,0.023,0.011,0.061,0.006,0.001,0.001,0.001,0,10.512,0,0.003,36.584,0.164,0,0,0.652,-47.601,2.706
