"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_N",1369.52,219.489,16.16,12.984,104.641,0,569.983,97.813,7032.074,675.393,791.295,2131.908,1407.958,4228.975,3034.51,2303.444,1858.527,1109.665,777.022,3356.695,2084.697,3355.502,7715.034,10101.596,244.31,1052.62,3880.856,6382.156,3596.822,12370.259,29490.547,5770.222,3174.459,2879.705,12278.265,2402.569,4713.273,3494.341,4980.322,8251.417,12987.295,11392.809,24644.824,38650.097,14892.278,6650.875,14423.498,3877.317,2710.393,0,31892.917,34.403,461.973,9841.254,54.449,790.538,384.477,48399.661,-36278.446,345127.641
"TTL_O",373.993,43.554,2.397,1.569,3.616,0,39.955,8.605,1300.835,144.846,228.032,395.249,187.727,697.944,579.861,377.114,201.168,209.228,246.83,777.876,191.536,549.303,1088.663,1759.366,40.74,160.126,497.574,1693.373,600.998,2312.649,4403.657,1481.572,211.135,140.05,1226.015,249.721,599.475,263.872,573.182,525.731,2121.019,2388.145,3019.652,1655.96,5971.015,797.465,1889.888,561.802,422.01,0,13210.559,4.472,306628.829,4340.379,11.665,198.433,0.004,0.001,-2196.138,365414.297
"TTL_P",72.035,14.243,1.063,0.206,2.766,0,22.423,2.773,317.559,28.798,32.047,84.091,151.569,215.425,309.791,103.398,84.055,119.088,107.913,217.794,191.24,317.404,546.255,522.166,23.879,113.629,282.519,441.142,170.658,420.884,1299.397,257.048,92.75,167.46,592.409,76.475,154.789,172.433,552.668,1136.74,1814.181,438.111,3260.311,1532.82,3884.138,7099.579,2055.582,307.012,294.084,0,19223.154,10656.752,162497.015,8362.13,4.328,4432.888,543.145,4255.895,-6646.657,233433.449
"TTL_Q",28.446,7.645,0.729,0.542,0.769,0,2.197,0.701,200.515,17.336,14.505,51.322,25.249,94.752,98.713,76.515,69.562,22.539,25.392,146.965,64.49,100.005,160.501,217.594,8.454,18.067,90.246,103.464,64.006,191.58,639.369,136.937,11.134,16.835,104.84,43.633,160.108,52.391,42.555,133.929,354.443,90.956,483.872,279.499,1125.194,341.43,28505.387,93.235,178.474,0,99673.726,20062.412,322542.81,409.448,16.421,1112.752,396.58,198.308,-1570.555,477538.923
"TTL_R",37.694,10.926,0.728,0.193,0.702,0,8.136,0.707,387.128,33.686,26.371,81.843,35.591,161.455,57.7,94.87,56.323,37.626,33.949,150.566,75.678,99.773,256.06,342.067,16.205,32.852,208.41,156.218,122.374,454.378,1570.028,133.063,60.966,32.396,216.241,54.938,751.148,2287.673,160.788,231.937,474.069,381.269,1850.55,1172.828,1538.329,761.599,713.643,9660.415,1484.012,0,27061.346,2979.954,21379.962,2027.567,6.759,2388.199,829.681,3381.359,-11442.381,75128.544
"TTL_S",137.563,20.41,6.745,0.465,1.368,0,30.64,2.959,689.366,115.398,121.68,139.671,105.32,339.51,183.514,130.446,161.439,130.231,78.486,369.853,138.554,174.135,480.776,517.552,21.926,59.568,348.502,378.11,345.421,600.97,2494.632,406.276,169.644,64.092,799.708,100.599,1768.624,414.812,184.028,493.764,2150.319,764.193,2774.482,2355.594,1427.251,709.811,6997.138,835.17,8015.883,0,46576.801,24270.026,7712.433,99.657,10.189,1278.399,507.369,90.623,-1746.761,117555.338
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9039.413,0,0,0,0,0,0,0,0,9039.413
"IMP_OTHER",-18.471,1.594,0.925,0.344,2.01,0,11.321,1.222,-341.526,47.802,23.507,88.273,3127.03,565.33,58.404,190.091,83.78,111.645,67.347,104.829,240.022,226.097,339.992,1550.136,12.054,79.527,154.251,1226.455,39.364,264.698,364.92,211.3,79.919,77.816,117.539,30.796,18.467,37.53,49.18,87.291,136.473,44.626,186.421,123.794,97.817,34.555,137.119,27.017,34.972,0,4959.209,-1.332,136.404,2048.458,573.095,4430.36,0,0,0,22301.801
"TXS_INT_FNL",1197.717,146.801,31.157,8.225,32.62,0,335.639,32.704,2991.245,626.242,665.856,1861.841,1043.952,3335.9,1320.317,2426.05,1841.014,2384.401,1089.524,2054.554,1230.072,1905.004,4047.455,8850.245,147.733,536.571,2322.601,49.21,1682.539,5425.062,12963.653,6432.656,467.456,320.698,4185.849,838.858,2868.9,1036.79,1366.506,1720.05,4667.256,5243.952,6171.771,5358.896,5676.918,2256.833,6161.508,1181.356,1541.415,0,172059.213,433.997,13530.69,57706.639,4984.108,0,1739.63,15597.392,0,386135.242
"TTL_INT_FNL",40288.765,3448.276,355.376,146.669,703.507,0,5744.07,728.301,188296.338,16815.2,26277.362,52193.045,101261.768,142658.069,36133.639,68974.394,40931.174,73005.496,54584.296,107037.044,59132.089,87711.56,192038.869,340486.263,6521.972,31417.032,72926.947,143521.601,54127.979,261323.205,341543.352,78986.473,34957.218,28952.165,130587.987,43732.165,66993.51,40720.634,48624.544,104495.414,181418.904,138800.48,245071.447,156795.873,136221.832,56192.207,161064.239,35963.635,42049.425,0,1968537.13,60714.167,895075.899,934901.734,94795.572,64878.842,23288.071,1691152.572,-1634096.64,8381209.156
"VALU",36921.123,3830.822,368.787,981.458,390.937,0,3986.761,1003.447,50866.639,8017.999,10995.225,18452.792,11918.227,49678.442,29089.589,32303.004,20377.526,13995.978,8371.544,60093.553,50776.515,47830.366,110987.126,156029.84,1504.692,16253,51034.458,77262.844,39731.566,180165.673,401643.722,61304.54,21893.073,9498.324,60776.223,25393.437,53321.763,29318.527,23963.871,119834.895,137990.379,359303.716,258375.345,188331.808,229192.524,177241.279,316474.758,39164.919,75505.929,9039.413,0,0,0,0,0,0,0,0,0,3690788.377
"LABR",7630.908,1319.655,87.461,253.666,47.579,0,1105.94,345.413,41968.282,5740.773,6330.488,11896.426,1796.515,31153.235,11518.274,22775.292,13133.38,9838.019,6052.787,46188.007,27446.267,34287.494,79207.477,72801.574,1467.636,10235.872,37411.34,24219,16295.586,102747.026,223917.678,38600.957,1262.069,4158.206,40902.159,17705.129,38646.067,17880.835,9279.694,85017.23,83039.674,21960.811,177189.655,104237.808,180868.196,139124.046,239864.096,20189.954,45821.685,9039.412,0,0,0,0,0,0,0,0,0,2124006.737
"OTXS",-5343.271,-21.864,-6.688,418.198,66.732,0,2095.833,-13.439,-274.57,-111.701,-22.611,-58.27,3524.453,410.713,-12.328,-125.67,497.185,433.77,189.028,-300.389,-221.746,-157.476,-432.206,-235.527,-4.066,54.197,-213.615,-3063.559,-372.826,-796.47,-150.81,-2835.852,-28.817,52.121,-75.089,-34.698,-4536.429,-316.483,-83.502,-7.494,6245.976,10075.713,-2480.377,-1618.292,150.443,-2819.1,-8788.663,-1556.675,-1003.542,0.001,0,0,0,0,0,0,0,0,0,-13909.753
"CFC",13048.866,564.73,119.651,454.833,135.733,0,1429.567,245.24,8146.016,1149.131,1211.453,3382.154,1429.604,10863.973,9871.415,5173.653,3199.013,2677.505,1601.128,6879.024,12929.239,6958.908,15136.508,48167.653,206.699,3177.579,5108.267,22396.229,20961.868,8877.228,30560.168,11973.89,6011.02,1748.013,26582.762,2124.727,5298.252,7342.415,13273.918,15416.28,14985.071,256601.21,25191.894,53936.019,46782.802,31800.741,46317.413,13253.346,4860.884,0,0,0,0,0,0,0,0,0,0,829563.691
"NOPS",21584.619,1968.3,168.362,-145.24,140.894,0,-644.579,426.233,1026.913,1239.796,3475.894,3232.481,5167.654,7250.521,7712.229,4479.73,3547.948,1046.685,528.601,7326.911,10622.755,6741.44,17075.347,35296.141,-165.577,2785.352,8728.466,33711.172,2846.941,69337.879,147316.667,13565.545,14648.799,3539.985,-6633.606,5598.278,13913.872,4411.76,1493.763,19408.878,33719.655,70666.008,58474.167,31776.276,1391.089,9135.595,39081.913,7278.294,25826.898,0,0,0,0,0,0,0,0,0,0,751127.702
"OUTPUT",77209.888,7279.098,724.162,1128.127,1094.444,0,9730.831,1731.748,239162.977,24833.199,37272.586,70645.837,113179.995,192336.512,65223.228,101277.399,61308.7,87001.474,62955.84,167130.597,109908.604,135541.926,303025.995,496516.103,8026.663,47670.032,123961.405,220784.445,93859.545,441488.878,743187.074,140291.013,56850.291,38450.49,191364.21,69125.602,120315.273,70039.161,72588.415,224330.309,319409.283,498104.196,503446.792,345127.681,365414.356,233433.486,477538.998,75128.554,117555.353,9039.413,0,0,0,0,0,0,0,0,0,7972750.186
