"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_J58T60",12.824,0.778,0.281,5.4,1.467,38.774,2.618,1.412,44.442,5.743,2.794,33.448,9.447,17.793,7.632,5.686,3.438,6.054,1.997,6.399,4.646,8.729,10.802,25.277,0.634,2.119,9.832,19.891,13.607,18.447,230.369,15.948,0.156,3.55,18.497,5.145,29.417,264.142,259.911,49.671,18.144,46.285,485.076,65.548,310.253,705.833,158.589,15.189,9.371,0,1143.448,1.118,0.112,13.322,3.728,3.984,7.15,715.049,-1282.683,3618.731
"TTL_J61",122.759,8.905,5.287,141.987,25.962,247.825,37.913,15.994,193.484,39.624,17.075,66.622,94.327,73.868,47.834,36.052,29.297,40.46,11.742,65.307,51.909,41.983,112.621,261.466,4.491,9.682,63.102,225.757,97.546,224.378,1614.994,158.439,1.544,23.213,243.599,50.261,173.475,79.252,4926.13,221.82,201.432,476.201,939.504,492.843,2385.189,907.093,1203.917,29.869,62.745,0,7870.212,0.398,0.077,190.448,10.915,14.902,49.907,556.686,-2556.614,22743.709
"TTL_J62_63",37.554,3.553,1.171,58.451,9.216,125.569,20.768,5.292,100.97,14.353,7.293,34.971,52.407,46.804,25.238,15.119,16.912,25.543,7.11,27.739,39.917,27.445,48.043,79.159,2.297,4.91,25.997,131.574,60.072,90.378,603.141,73.09,0.776,14.613,116.273,26.262,37.382,35.36,411.829,617.852,103.749,108.587,366.406,198.725,909.905,466.662,421.336,8.953,15.707,0,418.376,0.185,21.104,3478.352,31.83,1.178,15.496,945.16,-877.031,9717.077
"TTL_K",1083.639,45.548,26.337,461.486,117.674,1683.064,146.9,80.563,823.985,131.092,63.706,302.369,628.597,385.035,120.584,135.077,136.837,219.349,67.584,224.652,87.055,168.729,336.847,548.144,15.204,33.898,198.881,1041.02,398.15,767.741,4633.518,708.353,7.586,142.192,640.504,72.796,327.182,59.423,704.187,218.327,3961.074,7035.899,1295.755,954.362,3408.794,1452.268,1338.356,58.531,86.364,0,15788.571,3.074,125.536,223.168,5.318,14.313,60.298,913.214,-1438.558,53280.151
"TTL_L",47.883,6.122,1.805,67.213,15.172,165.356,27.002,8.81,130.947,36.51,10.693,48.018,62.885,39.73,20.287,21.222,18.715,24.998,8.32,52.506,17.427,25.251,52.369,109.232,4.543,4.981,52.868,91.544,49.035,198.616,2456.867,121.769,1.268,18.181,299.755,31.896,315.95,33.435,336.618,115.195,98.737,922.517,447.231,293.038,956.588,866.235,895.633,32.412,60.648,0,25431.33,59.218,0.037,1255.879,0.13,62.196,136.158,58.114,-632.251,36094.842
"TTL_M",326.945,10.435,5.673,282.609,66.104,861.764,101.269,93.799,669.055,75.885,25.686,129.093,260.957,228.019,132.97,88.64,76.129,113.123,25.622,146.558,107.796,94.408,209.005,619.056,13.192,26.875,121.393,578.458,238.587,1060.986,2657.83,187.204,2.565,42.515,388.087,27.76,214.562,100.469,723.646,227.77,257.932,953.897,2960.656,654.504,2883.078,1333.401,1274.816,42.872,62.32,0,919.488,28.16,1568.774,1176.661,5.069,6.65,19.395,1689.33,-1954.056,25245.445
"TTL_N",185.74,14.135,4.428,236.359,52.186,722.064,99.499,42.033,309.173,40.491,23.2,103.193,142.987,117.783,66.412,59.509,55.448,65.666,19.57,91.351,38.01,61.498,147.513,322.351,8.956,19.393,79.236,347.017,196.842,338.198,1509.667,261.461,5.088,82.302,467.738,58.8,157.655,48.387,473.29,167.007,129.344,536.681,663.193,1529.658,1849.546,1415.288,1061.223,39.301,42.216,0,4335.717,1.027,158.49,139.537,1.19,11.824,58.677,926.649,-1236.131,18905.068
"TTL_O",124.685,37.265,1.855,61.776,4.707,154.116,15.095,8.258,115.788,18.064,48.996,41.521,35.273,38.466,23.122,18.03,12.004,18.682,9.021,40.181,7.086,19.044,40.584,103.158,2.567,4.797,27.674,167.337,98.269,168.771,507.948,144.355,0.877,9.522,88.213,11.585,56.446,34.94,138.095,24.55,38.275,230.716,211.703,119.035,1774.444,474.137,303.587,116.686,25.57,0,1576.815,23.76,37079.437,6.924,0.47,2.324,6.607,49.764,-43.421,44479.556
"TTL_P",16.734,2.049,0.62,16.258,3.875,116.712,11.539,2.594,24.725,4.43,2.664,7.325,20.868,15.57,8.863,4.388,3.827,8.457,2.62,10.326,4.187,8.394,16.859,19.956,0.944,1.965,9.266,25.511,22.323,35.221,163.893,32.942,0.568,14.976,61.226,5.165,21.636,5.926,68.513,30.837,27.416,29.31,132.974,251.495,645.63,1262.926,216.697,8.517,10.319,0,9437.339,112.406,17954.067,59.641,0.11,52.531,453.19,0.558,-139.232,31350.648
"TTL_Q",1.783,0.192,0.089,3.29,0.163,4.039,0.171,0.112,2.534,0.348,0.173,0.742,1.207,1.193,0.683,0.615,0.642,0.442,0.159,1.202,0.387,0.658,1.146,2.229,0.08,0.089,0.719,1.696,1.437,2.427,10.107,2.282,0.009,0.248,1.164,0.296,1.625,0.284,1.387,0.761,0.904,1.329,3.65,2.68,42.342,21.811,860.135,0.427,0.461,0,9752.288,64.964,16977.028,5.306,0.48,13.371,33.844,0.001,-33.759,27796.072
